,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
招商期货,1804.0,566.0,537.0,-12.0,1825.0,357.0,-369,20221214
摩根大通,870.0,870.0,0.0,0.0,4211.0,270.0,-270,20221214
方正中期,1939.0,449.0,1239.0,227.0,1050.0,-5.0,232,20221214
格林大华,0.0,0.0,405.0,-1.0,280.0,-1.0,0,20221214
永安期货,467.0,124.0,1902.0,14.0,2265.0,206.0,-192,20221214
浙商期货,0.0,0.0,1558.0,135.0,0.0,0.0,135,20221214
海证期货,467.0,352.0,688.0,-155.0,0.0,0.0,-155,20221214
海通期货,8418.0,2829.0,5832.0,457.0,5350.0,665.0,-208,20221214
瑞达期货,0.0,0.0,539.0,-10.0,0.0,0.0,-10,20221214
瑞银期货,0.0,0.0,0.0,0.0,4015.0,182.0,-182,20221214
申银万国,2466.0,746.0,2767.0,-80.0,3094.0,-102.0,22,20221214
银河期货,2463.0,1008.0,7038.0,-182.0,2479.0,-109.0,-73,20221214
一德期货,0.0,0.0,3814.0,41.0,0.0,0.0,41,20221215
上海东证,10965.0,343.0,5210.0,-6.0,7086.0,423.0,-429,20221215
东兴期货,1686.0,556.0,904.0,79.0,562.0,225.0,-146,20221215
东海期货,0.0,0.0,0.0,0.0,329.0,117.0,-117,20221215
中信建投,1816.0,-213.0,2712.0,154.0,1411.0,-15.0,169,20221215
中信期货,16217.0,-1432.0,14969.0,-648.0,15979.0,-1091.0,443,20221215
中泰期货,342.0,-44.0,1070.0,15.0,1300.0,-77.0,92,20221215
中粮期货,0.0,0.0,224.0,-38.0,0.0,0.0,-38,20221215
中金期货,0.0,0.0,1438.0,97.0,3451.0,-96.0,193,20221215
中金财富,0.0,0.0,0.0,0.0,1419.0,378.0,-378,20221215
中银期货,0.0,0.0,0.0,0.0,1647.0,56.0,-56,20221215
乾坤期货,0.0,0.0,800.0,100.0,2600.0,100.0,0,20221215
五矿期货,2321.0,407.0,0.0,0.0,317.0,57.0,-57,20221215
先锋期货,773.0,476.0,0.0,0.0,0.0,0.0,0,20221215
光大期货,2041.0,-457.0,1439.0,-82.0,4260.0,207.0,-289,20221215
兴证期货,2116.0,-331.0,3274.0,83.0,1792.0,7.0,76,20221215
华泰期货,4297.0,1268.0,3633.0,120.0,6321.0,-79.0,199,20221215
华西期货,1685.0,-585.0,573.0,90.0,678.0,-4.0,94,20221215
华闻期货,4303.0,0.0,612.0,98.0,957.0,-9.0,107,20221215
南华期货,146.0,19.0,887.0,202.0,0.0,0.0,202,20221215
国信期货,3605.0,-111.0,2512.0,-219.0,2293.0,-162.0,-57,20221215
国投安信,1226.0,-165.0,3496.0,95.0,4601.0,18.0,77,20221215
国泰君安,18931.0,-1259.0,17672.0,344.0,18495.0,-135.0,479,20221215
国海良时,226.0,67.0,0.0,0.0,0.0,0.0,0,20221215
大地期货,205.0,199.0,1311.0,0.0,0.0,0.0,0,20221215
大越期货,0.0,0.0,938.0,9.0,0.0,0.0,9,20221215
安粮期货,0.0,0.0,0.0,0.0,224.0,213.0,-213,20221215
宏源期货,0.0,0.0,1014.0,55.0,0.0,0.0,55,20221215
宝城期货,0.0,0.0,762.0,61.0,341.0,20.0,41,20221215
平安期货,118.0,48.0,1159.0,-118.0,284.0,-133.0,15,20221215
广发期货,1161.0,78.0,1711.0,-691.0,1819.0,101.0,-792,20221215
建信期货,0.0,0.0,0.0,0.0,559.0,97.0,-97,20221215
恒力期货,0.0,0.0,0.0,0.0,300.0,0.0,0,20221215
恒泰期货,211.0,37.0,0.0,0.0,0.0,0.0,0,20221215
招商期货,1240.0,-218.0,798.0,-28.0,1974.0,205.0,-233,20221215
摩根大通,0.0,0.0,0.0,0.0,4187.0,-24.0,24,20221215
方正中期,1853.0,23.0,803.0,88.0,1013.0,-37.0,125,20221215
格林大华,0.0,0.0,465.0,60.0,284.0,4.0,56,20221215
永安期货,1975.0,556.0,1830.0,-348.0,2138.0,-127.0,-221,20221215
浙商期货,546.0,-110.0,1413.0,-145.0,276.0,18.0,-163,20221215
海证期货,0.0,0.0,1067.0,-9.0,0.0,0.0,-9,20221215
海通期货,6914.0,-1504.0,5175.0,-657.0,4491.0,-859.0,202,20221215
瑞达期货,261.0,193.0,0.0,0.0,0.0,0.0,0,20221215
瑞银期货,0.0,0.0,0.0,0.0,4041.0,26.0,-26,20221215
申银万国,2766.0,300.0,2676.0,-91.0,3245.0,151.0,-242,20221215
金瑞期货,200.0,195.0,0.0,0.0,0.0,0.0,0,20221215
银河期货,3416.0,757.0,7079.0,41.0,2492.0,13.0,28,20221215
一德期货,0.0,0.0,3816.0,-3.0,0.0,-2.0,-1,20221216
上海东证,10434.0,-531.0,4774.0,561.0,6474.0,379.0,182,20221216
东兴期货,1685.0,-1.0,476.0,37.0,511.0,-51.0,88,20221216
东海期货,676.0,313.0,0.0,-79.0,593.0,196.0,-275,20221216
中信建投,2154.0,338.0,2821.0,445.0,1100.0,-6.0,451,20221216
中信期货,15980.0,-237.0,14842.0,-127.0,15846.0,-133.0,6,20221216
中泰期货,1077.0,304.0,1193.0,-40.0,1006.0,-294.0,254,20221216
中粮期货,0.0,0.0,0.0,-224.0,0.0,-64.0,-160,20221216
中金期货,0.0,0.0,1438.0,0.0,3555.0,104.0,-104,20221216
中金财富,0.0,0.0,0.0,0.0,1443.0,24.0,-24,20221216
中银期货,0.0,0.0,0.0,0.0,746.0,14.0,-14,20221216
乾坤期货,0.0,0.0,852.0,52.0,2700.0,100.0,-48,20221216
五矿期货,733.0,161.0,0.0,-190.0,0.0,-43.0,-147,20221216
信达期货,0.0,0.0,0.0,-5.0,0.0,-2.0,-3,20221216
倍特期货,135.0,67.0,0.0,0.0,0.0,0.0,0,20221216
光大期货,2577.0,536.0,1455.0,16.0,4233.0,-27.0,43,20221216
兴证期货,2104.0,366.0,3047.0,-227.0,2337.0,85.0,-312,20221216
华泰期货,2433.0,-1864.0,3525.0,-108.0,6266.0,-55.0,-53,20221216
华西期货,842.0,-270.0,731.0,158.0,457.0,-14.0,172,20221216
华闻期货,4672.0,369.0,1012.0,587.0,881.0,513.0,74,20221216
南华期货,501.0,-4.0,1257.0,-47.0,0.0,-161.0,114,20221216
国信期货,3742.0,137.0,1974.0,323.0,2060.0,145.0,178,20221216
国富期货,122.0,23.0,0.0,0.0,0.0,0.0,0,20221216
国投安信,1639.0,229.0,3283.0,49.0,4502.0,169.0,-120,20221216
国泰君安,16939.0,-1992.0,18015.0,343.0,18698.0,203.0,140,20221216
大地期货,0.0,0.0,1317.0,6.0,0.0,0.0,6,20221216
大越期货,0.0,0.0,535.0,100.0,0.0,0.0,100,20221216
宏源期货,601.0,267.0,1070.0,56.0,0.0,0.0,56,20221216
宝城期货,0.0,0.0,798.0,36.0,0.0,0.0,36,20221216
平安期货,1275.0,669.0,888.0,-271.0,582.0,52.0,-323,20221216
广发期货,1709.0,946.0,1623.0,-88.0,2283.0,321.0,-409,20221216
建信期货,0.0,0.0,0.0,-29.0,639.0,-31.0,2,20221216
恒力期货,0.0,0.0,0.0,0.0,301.0,1.0,-1,20221216
招商期货,1121.0,-119.0,1069.0,41.0,1963.0,216.0,-175,20221216
摩根大通,808.0,778.0,0.0,0.0,3405.0,300.0,-300,20221216
新世纪  ,0.0,0.0,0.0,-49.0,0.0,-19.0,-30,20221216
方正中期,3743.0,1890.0,962.0,159.0,1233.0,799.0,-640,20221216
格林大华,0.0,0.0,426.0,-101.0,286.0,-23.0,-78,20221216
永安期货,2877.0,844.0,2298.0,106.0,2196.0,58.0,48,20221216
浙商期货,0.0,0.0,1352.0,-61.0,321.0,-65.0,4,20221216
海证期货,0.0,0.0,662.0,-16.0,0.0,0.0,-16,20221216
海通期货,8008.0,1094.0,5699.0,1141.0,5474.0,1653.0,-512,20221216
瑞银期货,0.0,0.0,0.0,0.0,4064.0,23.0,-23,20221216
申银万国,3274.0,662.0,2429.0,469.0,2963.0,371.0,98,20221216
金瑞期货,0.0,0.0,0.0,-30.0,0.0,-30.0,0,20221216
银河期货,4711.0,1295.0,6098.0,975.0,2547.0,906.0,69,20221216
一德期货,416.0,387.0,3826.0,10.0,0.0,0.0,10,20221219
上海东证,8718.0,574.0,4365.0,-409.0,6651.0,177.0,-586,20221219
东兴期货,1703.0,18.0,498.0,22.0,511.0,0.0,22,20221219
东海期货,669.0,-7.0,0.0,0.0,676.0,83.0,-83,20221219
中信建投,1496.0,256.0,2899.0,78.0,1099.0,-1.0,79,20221219
中信期货,14714.0,1300.0,14165.0,-677.0,15201.0,-645.0,-32,20221219
中泰期货,576.0,78.0,1291.0,98.0,1514.0,63.0,35,20221219
中金期货,0.0,0.0,1333.0,-105.0,3501.0,-54.0,-51,20221219
中金财富,0.0,0.0,0.0,0.0,1459.0,16.0,-16,20221219
中银期货,0.0,0.0,0.0,0.0,746.0,0.0,0,20221219
乾坤期货,0.0,0.0,852.0,0.0,2700.0,0.0,0,20221219
五矿期货,603.0,-130.0,497.0,-9.0,0.0,0.0,-9,20221219
先锋期货,652.0,51.0,0.0,0.0,0.0,0.0,0,20221219
光大期货,2225.0,43.0,0.0,0.0,4262.0,29.0,-29,20221219
兴证期货,1581.0,-3.0,3197.0,150.0,1834.0,40.0,110,20221219
华泰期货,1734.0,43.0,3664.0,139.0,6467.0,201.0,-62,20221219
华西期货,1746.0,665.0,0.0,0.0,484.0,27.0,-27,20221219
华闻期货,3720.0,261.0,721.0,-291.0,622.0,-259.0,-32,20221219
南华期货,0.0,0.0,1288.0,31.0,0.0,0.0,31,20221219
国信期货,3208.0,178.0,2567.0,100.0,2302.0,242.0,-142,20221219
国富期货,0.0,0.0,747.0,119.0,0.0,0.0,119,20221219
国投安信,0.0,0.0,3372.0,89.0,4597.0,95.0,-6,20221219
国泰君安,19282.0,5342.0,18835.0,820.0,19352.0,654.0,166,20221219
大地期货,0.0,0.0,1316.0,-1.0,0.0,0.0,-1,20221219
大越期货,0.0,0.0,528.0,-7.0,0.0,0.0,-7,20221219
宏源期货,189.0,20.0,556.0,27.0,0.0,0.0,27,20221219
宝城期货,0.0,0.0,803.0,5.0,504.0,84.0,-79,20221219
平安期货,224.0,-117.0,917.0,29.0,0.0,0.0,29,20221219
广发期货,1825.0,116.0,2470.0,168.0,2308.0,25.0,143,20221219
建信期货,0.0,0.0,0.0,0.0,613.0,-26.0,26,20221219
恒力期货,0.0,0.0,0.0,0.0,301.0,0.0,0,20221219
恒泰期货,191.0,154.0,0.0,0.0,0.0,0.0,0,20221219
招商期货,865.0,140.0,1133.0,64.0,2419.0,171.0,-107,20221219
摩根大通,0.0,0.0,0.0,0.0,3405.0,0.0,0,20221219
方正中期,2030.0,-533.0,1034.0,72.0,1234.0,1.0,71,20221219
格林大华,0.0,0.0,446.0,20.0,0.0,0.0,20,20221219
永安期货,1523.0,-556.0,2452.0,154.0,2154.0,-42.0,196,20221219
浙商期货,1154.0,321.0,1531.0,179.0,386.0,65.0,114,20221219
海证期货,0.0,0.0,620.0,-42.0,0.0,0.0,-42,20221219
海通期货,7172.0,708.0,5602.0,-97.0,5433.0,-41.0,-56,20221219
瑞银期货,0.0,0.0,0.0,0.0,4114.0,50.0,-50,20221219
申银万国,411.0,-215.0,2553.0,124.0,2913.0,-50.0,174,20221219
银河期货,1360.0,-1239.0,6208.0,110.0,2720.0,173.0,-63,20221219
一德期货,0.0,0.0,3789.0,-37.0,0.0,0.0,-37,20221220
上海东证,7868.0,-850.0,4306.0,-59.0,6842.0,191.0,-250,20221220
东兴期货,1364.0,-339.0,470.0,-28.0,0.0,0.0,-28,20221220
东海期货,0.0,0.0,0.0,0.0,661.0,-15.0,15,20221220
中信建投,955.0,-239.0,2914.0,15.0,1136.0,37.0,-22,20221220
中信期货,14195.0,-519.0,15025.0,860.0,16070.0,869.0,-9,20221220
中泰期货,414.0,-162.0,1365.0,74.0,1073.0,55.0,19,20221220
中金期货,303.0,177.0,960.0,-373.0,3207.0,-294.0,-79,20221220
中金财富,0.0,0.0,0.0,0.0,1373.0,-86.0,86,20221220
中银期货,0.0,0.0,0.0,0.0,746.0,0.0,0,20221220
乾坤期货,0.0,0.0,786.0,-66.0,2700.0,0.0,-66,20221220
五矿期货,659.0,56.0,0.0,0.0,0.0,0.0,0,20221220
先锋期货,849.0,197.0,0.0,0.0,0.0,0.0,0,20221220
光大期货,1718.0,-507.0,0.0,0.0,4484.0,222.0,-222,20221220
兴证期货,1506.0,159.0,3380.0,183.0,2723.0,400.0,-217,20221220
华泰期货,1445.0,-289.0,3696.0,32.0,6329.0,-138.0,170,20221220
华西期货,2200.0,454.0,781.0,116.0,510.0,26.0,90,20221220
华闻期货,3774.0,54.0,931.0,210.0,763.0,141.0,69,20221220
南华期货,203.0,4.0,1437.0,149.0,0.0,0.0,149,20221220
国信期货,2639.0,-569.0,1964.0,162.0,2265.0,-37.0,199,20221220
国富期货,143.0,93.0,727.0,-20.0,0.0,0.0,-20,20221220
国投安信,125.0,57.0,3440.0,68.0,4575.0,-22.0,90,20221220
国泰君安,17581.0,-1701.0,19291.0,456.0,19507.0,155.0,301,20221220
大地期货,0.0,0.0,1321.0,5.0,0.0,0.0,5,20221220
大越期货,0.0,0.0,529.0,1.0,0.0,0.0,1,20221220
宏源期货,0.0,0.0,539.0,-17.0,0.0,0.0,-17,20221220
宝城期货,0.0,0.0,865.0,62.0,508.0,4.0,58,20221220
平安期货,1312.0,483.0,1454.0,46.0,1064.0,581.0,-535,20221220
广发期货,1532.0,-293.0,2560.0,90.0,2310.0,2.0,88,20221220
建信期货,0.0,0.0,0.0,0.0,570.0,-43.0,43,20221220
恒力期货,0.0,0.0,0.0,0.0,301.0,0.0,0,20221220
招商期货,1279.0,133.0,1116.0,-17.0,2385.0,-34.0,17,20221220
摩根大通,600.0,600.0,0.0,0.0,3705.0,300.0,-300,20221220
方正中期,1579.0,-451.0,974.0,-60.0,1210.0,-24.0,-36,20221220
格林大华,0.0,0.0,482.0,36.0,0.0,0.0,36,20221220
永安期货,1306.0,-217.0,2634.0,182.0,2129.0,-25.0,207,20221220
浙商期货,0.0,0.0,1453.0,-78.0,387.0,1.0,-79,20221220
海证期货,0.0,0.0,607.0,-13.0,0.0,0.0,-13,20221220
海通期货,6983.0,-189.0,5709.0,107.0,5525.0,92.0,15,20221220
瑞银期货,0.0,0.0,0.0,0.0,4155.0,41.0,-41,20221220
申银万国,1649.0,669.0,2550.0,-3.0,3140.0,227.0,-230,20221220
银河期货,1840.0,480.0,6291.0,83.0,2666.0,-54.0,137,20221220
一德期货,1003.0,943.0,3807.0,18.0,0.0,0.0,18,20221221
上海东证,7622.0,-246.0,4161.0,-145.0,7113.0,271.0,-416,20221221
东兴期货,1516.0,152.0,567.0,97.0,546.0,57.0,40,20221221
东海期货,0.0,0.0,0.0,0.0,648.0,-13.0,13,20221221
中信建投,1701.0,498.0,3191.0,277.0,1174.0,38.0,239,20221221
中信期货,14273.0,78.0,14173.0,-852.0,15919.0,-151.0,-701,20221221
中泰期货,479.0,65.0,1399.0,34.0,1531.0,-42.0,76,20221221
中金期货,234.0,-69.0,734.0,-226.0,2973.0,-234.0,8,20221221
中金财富,0.0,0.0,0.0,0.0,829.0,11.0,-11,20221221
中银期货,0.0,0.0,0.0,0.0,771.0,25.0,-25,20221221
乾坤期货,0.0,0.0,886.0,100.0,2800.0,100.0,0,20221221
五矿期货,446.0,-213.0,0.0,0.0,0.0,0.0,0,20221221
先锋期货,675.0,-174.0,0.0,0.0,0.0,0.0,0,20221221
光大期货,1915.0,197.0,578.0,81.0,4494.0,10.0,71,20221221
兴证期货,1275.0,-231.0,3478.0,98.0,2755.0,32.0,66,20221221
华泰期货,2327.0,882.0,4026.0,330.0,6501.0,172.0,158,20221221
华西期货,1496.0,-704.0,741.0,-40.0,497.0,-13.0,-27,20221221
华闻期货,3155.0,-619.0,0.0,0.0,512.0,-251.0,251,20221221
南华期货,0.0,0.0,1542.0,105.0,0.0,0.0,105,20221221
国信期货,2977.0,338.0,2806.0,147.0,2415.0,150.0,-3,20221221
国富期货,0.0,0.0,729.0,2.0,0.0,0.0,2,20221221
国投安信,209.0,84.0,3602.0,162.0,4567.0,-8.0,170,20221221
国泰君安,16735.0,-846.0,19529.0,238.0,19930.0,423.0,-185,20221221
国海良时,292.0,115.0,0.0,0.0,0.0,0.0,0,20221221
大地期货,0.0,0.0,1320.0,-1.0,0.0,0.0,-1,20221221
大越期货,0.0,0.0,530.0,1.0,0.0,0.0,1,20221221
宏源期货,106.0,-7.0,572.0,33.0,0.0,0.0,33,20221221
宝城期货,0.0,0.0,887.0,22.0,0.0,0.0,22,20221221
平安期货,1088.0,-224.0,1500.0,46.0,1102.0,38.0,8,20221221
广发期货,1472.0,135.0,2491.0,-69.0,2077.0,-233.0,164,20221221
建信期货,0.0,0.0,0.0,0.0,508.0,-62.0,62,20221221
恒力期货,0.0,0.0,0.0,0.0,302.0,1.0,-1,20221221
招商期货,1014.0,1.0,1183.0,67.0,2486.0,101.0,-34,20221221
摩根大通,0.0,0.0,0.0,0.0,3705.0,0.0,0,20221221
方正中期,1650.0,71.0,984.0,10.0,1216.0,6.0,4,20221221
格林大华,0.0,0.0,529.0,47.0,0.0,0.0,47,20221221
永安期货,1219.0,75.0,2542.0,-92.0,2067.0,-62.0,-30,20221221
浙商期货,1045.0,161.0,1588.0,135.0,409.0,22.0,113,20221221
海证期货,362.0,309.0,0.0,0.0,0.0,0.0,0,20221221
海通期货,6273.0,-710.0,5612.0,-97.0,5573.0,48.0,-145,20221221
瑞银期货,0.0,0.0,0.0,0.0,4219.0,64.0,-64,20221221
申银万国,467.0,-19.0,2728.0,178.0,3139.0,-1.0,179,20221221
银河期货,784.0,-782.0,6226.0,-65.0,2699.0,33.0,-98,20221221
一德期货,1045.0,42.0,3797.0,-10.0,0.0,0.0,-10,20221222
上海东证,7934.0,312.0,4518.0,357.0,7906.0,793.0,-436,20221222
东兴期货,1879.0,363.0,0.0,0.0,629.0,83.0,-83,20221222
东海期货,0.0,0.0,0.0,0.0,728.0,80.0,-80,20221222
中信建投,1659.0,72.0,3326.0,135.0,1177.0,3.0,132,20221222
中信期货,15764.0,1491.0,15361.0,1188.0,17469.0,1550.0,-362,20221222
中泰期货,1850.0,783.0,1450.0,51.0,1223.0,554.0,-503,20221222
中金期货,0.0,0.0,739.0,5.0,2748.0,-225.0,230,20221222
中金财富,0.0,0.0,0.0,0.0,1421.0,86.0,-86,20221222
中银期货,0.0,0.0,0.0,0.0,787.0,16.0,-16,20221222
乾坤期货,200.0,100.0,1161.0,275.0,3000.0,200.0,75,20221222
五矿期货,569.0,234.0,0.0,0.0,0.0,0.0,0,20221222
光大期货,1311.0,-228.0,600.0,22.0,4554.0,60.0,-38,20221222
兴证期货,1223.0,-52.0,3499.0,21.0,2952.0,197.0,-176,20221222
华泰期货,2419.0,92.0,4268.0,242.0,6838.0,337.0,-95,20221222
华西期货,1630.0,299.0,813.0,72.0,487.0,-10.0,82,20221222
华闻期货,3409.0,254.0,1011.0,369.0,904.0,392.0,-23,20221222
南华期货,965.0,319.0,1499.0,-43.0,0.0,0.0,-43,20221222
国信期货,2830.0,-147.0,2778.0,-28.0,2335.0,-80.0,52,20221222
国富期货,0.0,0.0,894.0,165.0,0.0,0.0,165,20221222
国投安信,164.0,-45.0,3662.0,60.0,4842.0,275.0,-215,20221222
国泰君安,16414.0,-321.0,20581.0,1052.0,20356.0,426.0,626,20221222
大地期货,0.0,0.0,1670.0,5.0,0.0,0.0,5,20221222
大越期货,0.0,0.0,530.0,0.0,0.0,0.0,0,20221222
宏源期货,0.0,0.0,564.0,-8.0,0.0,0.0,-8,20221222
宝城期货,0.0,0.0,883.0,-4.0,0.0,0.0,-4,20221222
平安期货,1241.0,153.0,1561.0,61.0,1689.0,97.0,-36,20221222
广发期货,1490.0,18.0,2771.0,280.0,2194.0,117.0,163,20221222
恒力期货,0.0,0.0,0.0,0.0,302.0,0.0,0,20221222
招商期货,1511.0,351.0,1250.0,67.0,2534.0,48.0,19,20221222
摩根大通,530.0,530.0,0.0,0.0,3970.0,265.0,-265,20221222
方正中期,1995.0,345.0,1047.0,63.0,1211.0,-5.0,68,20221222
格林大华,0.0,0.0,518.0,-11.0,0.0,0.0,-11,20221222
永安期货,483.0,-13.0,1816.0,113.0,2121.0,54.0,59,20221222
浙商期货,157.0,60.0,1642.0,54.0,448.0,39.0,15,20221222
海证期货,260.0,-102.0,0.0,0.0,0.0,0.0,0,20221222
海通期货,6787.0,514.0,5728.0,116.0,5756.0,183.0,-67,20221222
瑞银期货,156.0,117.0,0.0,0.0,4379.0,160.0,-160,20221222
申银万国,1563.0,497.0,3086.0,358.0,3260.0,121.0,237,20221222
银河期货,1555.0,539.0,6177.0,-49.0,2741.0,42.0,-91,20221222
一德期货,0.0,0.0,3803.0,6.0,0.0,0.0,6,20221223
上海东证,8595.0,661.0,4263.0,-255.0,8024.0,118.0,-373,20221223
东兴期货,1887.0,8.0,0.0,0.0,616.0,-13.0,13,20221223
东海期货,0.0,0.0,0.0,0.0,636.0,-92.0,92,20221223
中信建投,1717.0,58.0,3358.0,32.0,1736.0,206.0,-174,20221223
中信期货,17004.0,1240.0,14468.0,-893.0,16812.0,-657.0,-236,20221223
中泰期货,2631.0,781.0,1416.0,-34.0,1046.0,665.0,-699,20221223
中金期货,386.0,386.0,0.0,0.0,2366.0,-382.0,382,20221223
中金财富,0.0,0.0,0.0,0.0,842.0,6.0,-6,20221223
中银期货,0.0,0.0,0.0,0.0,787.0,0.0,0,20221223
乾坤期货,200.0,0.0,1328.0,167.0,3200.0,200.0,-33,20221223
五矿期货,584.0,-136.0,0.0,0.0,0.0,0.0,0,20221223
光大期货,966.0,-345.0,545.0,-55.0,4542.0,-12.0,-43,20221223
兴证期货,1542.0,78.0,3519.0,20.0,2879.0,-73.0,93,20221223
华泰期货,2526.0,107.0,4318.0,50.0,6954.0,116.0,-66,20221223
华西期货,1616.0,-113.0,818.0,5.0,547.0,60.0,-55,20221223
华闻期货,3485.0,76.0,0.0,0.0,621.0,-283.0,283,20221223
南华期货,235.0,-24.0,1583.0,84.0,0.0,0.0,84,20221223
国信期货,2934.0,104.0,2816.0,38.0,2325.0,-10.0,48,20221223
国富期货,0.0,0.0,1149.0,255.0,0.0,0.0,255,20221223
国投安信,0.0,0.0,3645.0,-17.0,4802.0,-40.0,23,20221223
国泰君安,16109.0,-305.0,20556.0,-25.0,20354.0,-2.0,-23,20221223
大地期货,0.0,0.0,1667.0,-3.0,0.0,0.0,-3,20221223
大越期货,0.0,0.0,530.0,0.0,0.0,0.0,0,20221223
宏源期货,0.0,0.0,566.0,2.0,0.0,0.0,2,20221223
宝城期货,248.0,222.0,1058.0,175.0,0.0,0.0,175,20221223
平安期货,1397.0,81.0,2244.0,29.0,1173.0,-29.0,58,20221223
广发期货,1532.0,-81.0,2898.0,127.0,2235.0,41.0,86,20221223
建信期货,0.0,0.0,0.0,0.0,676.0,104.0,-104,20221223
恒力期货,0.0,0.0,0.0,0.0,311.0,9.0,-9,20221223
招商期货,1707.0,55.0,1312.0,62.0,2845.0,311.0,-249,20221223
摩根大通,0.0,0.0,0.0,0.0,3970.0,0.0,0,20221223
方正中期,1801.0,-194.0,1020.0,-27.0,1209.0,-2.0,-25,20221223
格林大华,0.0,0.0,565.0,47.0,0.0,0.0,47,20221223
永安期货,1266.0,46.0,2549.0,27.0,2157.0,36.0,-9,20221223
浙商期货,240.0,-2.0,1639.0,-3.0,459.0,11.0,-14,20221223
海通期货,7621.0,834.0,6157.0,429.0,5892.0,136.0,293,20221223
瑞银期货,0.0,0.0,0.0,0.0,4517.0,138.0,-138,20221223
申银万国,1968.0,372.0,2796.0,-290.0,2861.0,-399.0,109,20221223
银河期货,918.0,-24.0,6137.0,-40.0,2788.0,47.0,-87,20221223
一德期货,0.0,0.0,3804.0,1.0,0.0,0.0,1,20221226
上海东证,7714.0,-881.0,4135.0,-128.0,8952.0,928.0,-1056,20221226
东兴期货,1606.0,-281.0,0.0,0.0,659.0,43.0,-43,20221226
东海期货,0.0,0.0,0.0,0.0,677.0,41.0,-41,20221226
中信建投,1305.0,-213.0,3389.0,31.0,1135.0,13.0,18,20221226
中信期货,16455.0,-549.0,15418.0,950.0,17343.0,531.0,419,20221226
中泰期货,395.0,-751.0,1466.0,50.0,1677.0,232.0,-182,20221226
中融汇信,129.0,59.0,0.0,0.0,0.0,0.0,0,20221226
中金期货,122.0,-264.0,0.0,0.0,2250.0,-116.0,116,20221226
中金财富,0.0,0.0,0.0,0.0,861.0,19.0,-19,20221226
中银期货,0.0,0.0,0.0,0.0,787.0,0.0,0,20221226
乾坤期货,300.0,100.0,1616.0,288.0,3500.0,300.0,-12,20221226
五矿期货,695.0,111.0,0.0,0.0,0.0,0.0,0,20221226
光大期货,1733.0,657.0,527.0,-18.0,4246.0,-296.0,278,20221226
兴证期货,1719.0,430.0,3586.0,67.0,2713.0,-166.0,233,20221226
华泰期货,3057.0,531.0,4528.0,210.0,6605.0,-349.0,559,20221226
华西期货,1342.0,-274.0,715.0,-103.0,525.0,-22.0,-81,20221226
华闻期货,3503.0,18.0,1013.0,360.0,893.0,272.0,88,20221226
南华期货,1170.0,355.0,1398.0,-185.0,0.0,0.0,-185,20221226
国信期货,2776.0,-158.0,2693.0,-123.0,2360.0,35.0,-158,20221226
国富期货,0.0,0.0,1042.0,-107.0,0.0,0.0,-107,20221226
国投安信,383.0,222.0,3965.0,320.0,4929.0,127.0,193,20221226
国泰君安,13164.0,-2945.0,20087.0,-469.0,20061.0,-293.0,-176,20221226
大地期货,0.0,0.0,1761.0,94.0,0.0,0.0,94,20221226
大越期货,0.0,0.0,530.0,0.0,0.0,0.0,0,20221226
宏源期货,0.0,0.0,569.0,3.0,0.0,0.0,3,20221226
宝城期货,0.0,0.0,1058.0,0.0,0.0,0.0,0,20221226
平安期货,1519.0,242.0,1622.0,89.0,1361.0,188.0,-99,20221226
广发期货,1749.0,217.0,2873.0,-25.0,2211.0,-24.0,-1,20221226
广州金控,413.0,313.0,0.0,0.0,0.0,0.0,0,20221226
建信期货,0.0,0.0,0.0,0.0,601.0,-75.0,75,20221226
恒力期货,0.0,0.0,0.0,0.0,311.0,0.0,0,20221226
招商期货,1543.0,28.0,1282.0,-30.0,3473.0,628.0,-658,20221226
摩根大通,0.0,0.0,0.0,0.0,3970.0,0.0,0,20221226
方正中期,1935.0,134.0,909.0,-111.0,1261.0,52.0,-163,20221226
格林大华,171.0,98.0,575.0,10.0,0.0,0.0,10,20221226
民生期货,154.0,77.0,0.0,0.0,0.0,0.0,0,20221226
永安期货,1560.0,294.0,2897.0,348.0,2015.0,-142.0,490,20221226
浙商期货,0.0,0.0,1610.0,-29.0,459.0,0.0,-29,20221226
海证期货,314.0,275.0,0.0,0.0,0.0,0.0,0,20221226
海通期货,5804.0,-1817.0,5544.0,-613.0,5907.0,15.0,-628,20221226
瑞银期货,0.0,0.0,0.0,0.0,4587.0,70.0,-70,20221226
申银万国,1858.0,4.0,2746.0,-50.0,2745.0,-116.0,66,20221226
银河期货,1233.0,315.0,6369.0,232.0,2913.0,125.0,107,20221226
一德期货,0.0,0.0,3770.0,-34.0,0.0,0.0,-34,20221227
上海东证,6352.0,-1362.0,3846.0,-289.0,8907.0,-45.0,-244,20221227
东兴期货,1307.0,-299.0,0.0,0.0,557.0,-102.0,102,20221227
东海期货,771.0,-14.0,0.0,0.0,632.0,-45.0,45,20221227
中信建投,1365.0,-128.0,3370.0,-19.0,1125.0,-10.0,-9,20221227
中信期货,11873.0,-4582.0,14277.0,-1141.0,16499.0,-844.0,-297,20221227
中泰期货,371.0,-24.0,1445.0,-21.0,1605.0,-72.0,51,20221227
中融汇信,113.0,-16.0,0.0,0.0,0.0,0.0,0,20221227
