,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
五矿期货,61.0,-10.0,659.0,8.0,0.0,0.0,8,20240523
光大期货,3324.0,719.0,2743.0,-158.0,2760.0,300.0,-458,20240523
兴证期货,1973.0,-79.0,3929.0,-183.0,1266.0,-85.0,-98,20240523
华泰期货,3740.0,590.0,7267.0,-22.0,10441.0,2.0,-24,20240523
华西期货,104.0,32.0,0.0,0.0,0.0,0.0,0,20240523
华鑫期货,107.0,22.0,0.0,0.0,0.0,0.0,0,20240523
华闻期货,3814.0,1000.0,0.0,0.0,803.0,190.0,-190,20240523
南华期货,0.0,0.0,3857.0,70.0,137.0,6.0,64,20240523
国信期货,8220.0,2030.0,5194.0,540.0,10414.0,308.0,232,20240523
国元期货,0.0,0.0,0.0,0.0,152.0,0.0,0,20240523
国投安信,1992.0,109.0,9755.0,226.0,8669.0,116.0,110,20240523
国泰君安,23159.0,6576.0,26457.0,532.0,31496.0,237.0,295,20240523
国联期货,83.0,-50.0,1622.0,103.0,1266.0,-212.0,315,20240523
大地期货,0.0,0.0,1206.0,-20.0,0.0,0.0,-20,20240523
大越期货,0.0,0.0,1938.0,-158.0,0.0,0.0,-158,20240523
宏源期货,61.0,57.0,0.0,0.0,0.0,0.0,0,20240523
宝城期货,51.0,-117.0,2900.0,-27.0,837.0,-7.0,-20,20240523
平安期货,362.0,211.0,3147.0,-89.0,0.0,0.0,-89,20240523
广发期货,4428.0,673.0,6661.0,121.0,14891.0,93.0,28,20240523
招商期货,2229.0,442.0,703.0,6.0,3873.0,62.0,-56,20240523
摩根大通,0.0,0.0,0.0,0.0,8836.0,-358.0,358,20240523
方正中期,1677.0,412.0,263.0,13.0,0.0,0.0,13,20240523
永安期货,2810.0,888.0,6901.0,-223.0,3921.0,93.0,-316,20240523
浙商期货,2847.0,528.0,4879.0,-390.0,166.0,-9.0,-381,20240523
海证期货,0.0,0.0,0.0,0.0,141.0,0.0,0,20240523
海通期货,11170.0,850.0,7758.0,175.0,11868.0,41.0,134,20240523
瑞银期货,0.0,0.0,0.0,0.0,8628.0,-424.0,424,20240523
申银万国,2623.0,785.0,5638.0,99.0,6095.0,284.0,-185,20240523
西部期货,0.0,0.0,232.0,0.0,0.0,0.0,0,20240523
金元期货,507.0,201.0,0.0,0.0,0.0,0.0,0,20240523
银河期货,4761.0,954.0,5642.0,-144.0,4084.0,240.0,-384,20240523
长江期货,1384.0,259.0,0.0,0.0,0.0,0.0,0,20240523
一德期货,325.0,-430.0,713.0,3.0,0.0,0.0,3,20240524
东海期货,0.0,0.0,2233.0,0.0,0.0,0.0,0,20240524
东证期货,10991.0,-823.0,9715.0,-562.0,12385.0,179.0,-741,20240524
中信建投,2623.0,-401.0,4068.0,-158.0,4598.0,-118.0,-40,20240524
中信期货,25348.0,-2299.0,29654.0,1196.0,47853.0,188.0,1008,20240524
中泰期货,2357.0,65.0,1961.0,-154.0,1611.0,-18.0,-136,20240524
中金期货,0.0,0.0,2354.0,-3.0,3505.0,34.0,-37,20240524
中银期货,0.0,0.0,0.0,0.0,3609.0,-10.0,10,20240524
云晨期货,0.0,0.0,0.0,0.0,638.0,63.0,-63,20240524
五矿期货,0.0,0.0,659.0,0.0,0.0,0.0,0,20240524
光大期货,2957.0,-180.0,2746.0,3.0,3003.0,243.0,-240,20240524
兴证期货,1798.0,-175.0,3910.0,-19.0,1202.0,-64.0,45,20240524
华泰期货,4502.0,762.0,7213.0,-54.0,10443.0,2.0,-56,20240524
华西期货,122.0,18.0,0.0,0.0,0.0,0.0,0,20240524
华鑫期货,78.0,-29.0,0.0,0.0,0.0,0.0,0,20240524
华闻期货,3563.0,-251.0,0.0,0.0,991.0,45.0,-45,20240524
南华期货,380.0,36.0,3878.0,21.0,165.0,28.0,-7,20240524
国信期货,8001.0,-219.0,5159.0,-35.0,10540.0,126.0,-161,20240524
国元期货,0.0,0.0,0.0,0.0,148.0,-4.0,4,20240524
国投安信,1809.0,295.0,9802.0,47.0,8499.0,-170.0,217,20240524
国泰君安,22966.0,-193.0,26967.0,510.0,31872.0,376.0,134,20240524
国联期货,74.0,-9.0,1600.0,-22.0,0.0,0.0,-22,20240524
大地期货,0.0,0.0,1171.0,-35.0,0.0,0.0,-35,20240524
大越期货,0.0,0.0,1929.0,-9.0,0.0,0.0,-9,20240524
宝城期货,103.0,52.0,2910.0,10.0,854.0,17.0,-7,20240524
平安期货,0.0,0.0,3191.0,44.0,0.0,0.0,44,20240524
广发期货,4510.0,82.0,5783.0,-878.0,14641.0,-250.0,-628,20240524
恒泰期货,170.0,130.0,0.0,0.0,0.0,0.0,0,20240524
招商期货,2455.0,226.0,713.0,10.0,3839.0,-34.0,44,20240524
摩根大通,807.0,807.0,0.0,0.0,8789.0,-47.0,47,20240524
方正中期,2108.0,146.0,289.0,26.0,0.0,0.0,26,20240524
永安期货,2610.0,-200.0,6403.0,-498.0,4406.0,485.0,-983,20240524
浙商期货,2349.0,-498.0,4882.0,3.0,184.0,18.0,-15,20240524
海证期货,71.0,32.0,0.0,0.0,162.0,21.0,-21,20240524
海通期货,12173.0,1003.0,7297.0,-461.0,11266.0,-602.0,141,20240524
瑞达期货,1390.0,93.0,0.0,0.0,0.0,0.0,0,20240524
瑞银期货,0.0,0.0,0.0,0.0,8127.0,-501.0,501,20240524
申银万国,2159.0,-464.0,5454.0,-184.0,5709.0,-386.0,202,20240524
西部期货,0.0,0.0,235.0,3.0,0.0,0.0,3,20240524
银河期货,4329.0,-432.0,5594.0,-48.0,3812.0,-272.0,224,20240524
一德期货,0.0,0.0,1909.0,39.0,0.0,0.0,39,20240527
东海期货,0.0,0.0,2136.0,-97.0,0.0,0.0,-97,20240527
东证期货,10279.0,-712.0,9974.0,259.0,11823.0,-562.0,821,20240527
中信建投,2122.0,-501.0,3953.0,-115.0,4679.0,-19.0,-96,20240527
中信期货,19497.0,-5851.0,27909.0,-1745.0,46101.0,-1752.0,7,20240527
中泰期货,1722.0,-635.0,1841.0,-120.0,1514.0,-97.0,-23,20240527
中金期货,0.0,0.0,2324.0,-30.0,3505.0,0.0,-30,20240527
中银期货,0.0,0.0,0.0,0.0,3085.0,-17.0,17,20240527
云晨期货,0.0,0.0,0.0,0.0,501.0,0.0,0,20240527
五矿期货,66.0,3.0,685.0,26.0,0.0,0.0,26,20240527
光大期货,2604.0,-353.0,2583.0,-163.0,2790.0,-213.0,50,20240527
兴证期货,1866.0,68.0,3800.0,-110.0,1186.0,-16.0,-94,20240527
华泰期货,4129.0,-373.0,6932.0,-281.0,9829.0,-614.0,333,20240527
华西期货,73.0,-49.0,0.0,0.0,0.0,0.0,0,20240527
华闻期货,3109.0,-454.0,0.0,0.0,806.0,203.0,-203,20240527
南华期货,1001.0,-165.0,3891.0,13.0,164.0,-1.0,14,20240527
国信期货,6712.0,-1289.0,4887.0,-272.0,9946.0,-594.0,322,20240527
国投安信,1969.0,54.0,9447.0,-355.0,8438.0,-61.0,-294,20240527
国泰君安,18328.0,-4638.0,26249.0,-718.0,30324.0,-1548.0,830,20240527
国联期货,0.0,0.0,1624.0,24.0,0.0,0.0,24,20240527
大越期货,0.0,0.0,1933.0,4.0,0.0,0.0,4,20240527
宏源期货,0.0,0.0,0.0,0.0,905.0,38.0,-38,20240527
宝城期货,87.0,-16.0,2924.0,14.0,888.0,34.0,-20,20240527
平安期货,67.0,16.0,3107.0,-84.0,0.0,0.0,-84,20240527
广发期货,3473.0,-1037.0,6269.0,486.0,14900.0,259.0,227,20240527
弘业期货,496.0,350.0,0.0,0.0,0.0,0.0,0,20240527
恒泰期货,101.0,-69.0,0.0,0.0,0.0,0.0,0,20240527
招商期货,1954.0,-564.0,706.0,-7.0,3840.0,1.0,-8,20240527
摩根大通,0.0,0.0,0.0,0.0,7335.0,0.0,0,20240527
方正中期,1489.0,-619.0,283.0,-6.0,957.0,-28.0,22,20240527
永安期货,2555.0,-55.0,6282.0,-121.0,4285.0,-121.0,0,20240527
浙商期货,1804.0,-545.0,4696.0,-186.0,183.0,-1.0,-185,20240527
海证期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240527
海通期货,9640.0,-2533.0,7232.0,-65.0,11163.0,-103.0,38,20240527
瑞银期货,238.0,231.0,0.0,0.0,8077.0,-50.0,50,20240527
申银万国,1773.0,-399.0,5436.0,-18.0,5674.0,-35.0,17,20240527
西部期货,0.0,0.0,233.0,-2.0,0.0,0.0,-2,20240527
金元期货,302.0,118.0,0.0,0.0,0.0,0.0,0,20240527
银河期货,3918.0,-411.0,5414.0,-180.0,3710.0,-102.0,-78,20240527
一德期货,0.0,0.0,1915.0,6.0,0.0,0.0,6,20240528
东海期货,0.0,0.0,2104.0,-32.0,0.0,0.0,-32,20240528
东证期货,9886.0,-393.0,9712.0,-262.0,11275.0,-548.0,286,20240528
中信建投,1815.0,-307.0,3806.0,-147.0,4499.0,-180.0,33,20240528
中信期货,19002.0,-495.0,26463.0,-1446.0,46421.0,320.0,-1766,20240528
中泰期货,1445.0,-277.0,1893.0,52.0,1528.0,14.0,38,20240528
中粮期货,146.0,139.0,0.0,0.0,0.0,0.0,0,20240528
中金期货,0.0,0.0,2529.0,205.0,3505.0,0.0,205,20240528
中银期货,0.0,0.0,0.0,0.0,3606.0,29.0,-29,20240528
五矿期货,0.0,0.0,682.0,-3.0,0.0,0.0,-3,20240528
光大期货,2326.0,-278.0,2520.0,-63.0,2864.0,74.0,-137,20240528
兴证期货,1905.0,-76.0,3870.0,70.0,1152.0,-34.0,104,20240528
华泰期货,3001.0,-1128.0,6836.0,-96.0,9814.0,-15.0,-81,20240528
华鑫期货,49.0,10.0,0.0,0.0,0.0,0.0,0,20240528
华闻期货,3138.0,29.0,0.0,0.0,835.0,29.0,-29,20240528
南华期货,281.0,42.0,3902.0,11.0,163.0,-1.0,12,20240528
国信期货,6489.0,-223.0,4760.0,-127.0,9794.0,-152.0,25,20240528
国投安信,2072.0,103.0,9659.0,212.0,8295.0,-143.0,355,20240528
国泰君安,17060.0,-1268.0,26914.0,665.0,30751.0,427.0,238,20240528
国联期货,0.0,0.0,1608.0,-16.0,908.0,44.0,-60,20240528
大越期货,0.0,0.0,1962.0,29.0,0.0,0.0,29,20240528
安粮期货,341.0,228.0,0.0,0.0,0.0,0.0,0,20240528
宝城期货,0.0,0.0,2977.0,53.0,840.0,-48.0,101,20240528
平安期货,49.0,-18.0,3210.0,103.0,0.0,0.0,103,20240528
广发期货,3405.0,-68.0,5907.0,-362.0,14681.0,-219.0,-143,20240528
恒泰期货,102.0,1.0,0.0,0.0,0.0,0.0,0,20240528
招商期货,2216.0,262.0,745.0,39.0,3980.0,140.0,-101,20240528
摩根大通,0.0,0.0,0.0,0.0,7335.0,0.0,0,20240528
方正中期,85.0,-8.0,305.0,22.0,971.0,14.0,8,20240528
永安期货,2085.0,-470.0,6289.0,7.0,4047.0,-238.0,245,20240528
浙商期货,1401.0,-122.0,4675.0,-21.0,196.0,13.0,-34,20240528
海证期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240528
海通期货,9454.0,-186.0,7837.0,605.0,11076.0,-87.0,692,20240528
瑞银期货,1450.0,900.0,0.0,0.0,7234.0,-843.0,843,20240528
申银万国,1564.0,-153.0,5461.0,25.0,5608.0,-66.0,91,20240528
金元期货,304.0,2.0,0.0,0.0,0.0,0.0,0,20240528
银河期货,3858.0,-60.0,5593.0,-13.0,3741.0,31.0,-44,20240528
长江期货,1120.0,317.0,0.0,0.0,0.0,0.0,0,20240528
齐盛期货,48.0,39.0,0.0,0.0,0.0,0.0,0,20240528
一德期货,469.0,443.0,1918.0,3.0,0.0,0.0,3,20240529
东海期货,348.0,255.0,2101.0,-3.0,0.0,0.0,-3,20240529
东证期货,10251.0,365.0,10186.0,474.0,11636.0,361.0,113,20240529
中信建投,2445.0,630.0,3927.0,121.0,4755.0,256.0,-135,20240529
中信期货,19827.0,825.0,26660.0,197.0,47251.0,830.0,-633,20240529
中泰期货,1845.0,400.0,1962.0,69.0,1702.0,174.0,-105,20240529
中金期货,0.0,0.0,2705.0,176.0,3505.0,0.0,176,20240529
中银期货,0.0,0.0,0.0,0.0,3110.0,7.0,-7,20240529
云晨期货,45.0,34.0,0.0,0.0,0.0,0.0,0,20240529
五矿期货,83.0,50.0,697.0,15.0,0.0,0.0,15,20240529
光大期货,2704.0,378.0,2670.0,150.0,2742.0,-122.0,272,20240529
兴证期货,2175.0,546.0,3804.0,-66.0,1140.0,-12.0,-54,20240529
华泰期货,3780.0,779.0,6801.0,-35.0,9609.0,-205.0,170,20240529
华闻期货,3702.0,564.0,0.0,0.0,2057.0,349.0,-349,20240529
南华期货,1366.0,200.0,3912.0,10.0,163.0,0.0,10,20240529
国信期货,7387.0,898.0,4802.0,42.0,9835.0,41.0,1,20240529
国投安信,1531.0,-305.0,9869.0,210.0,8290.0,-5.0,215,20240529
国泰君安,19144.0,2084.0,26916.0,2.0,30563.0,-188.0,190,20240529
国联期货,0.0,0.0,1641.0,33.0,1012.0,104.0,-71,20240529
大越期货,303.0,158.0,2046.0,84.0,0.0,0.0,84,20240529
宝城期货,77.0,34.0,3027.0,50.0,792.0,-48.0,98,20240529
平安期货,0.0,0.0,2872.0,-77.0,0.0,0.0,-77,20240529
广发期货,4061.0,656.0,6125.0,218.0,14962.0,281.0,-63,20240529
弘业期货,359.0,323.0,377.0,328.0,0.0,0.0,328,20240529
招商期货,2471.0,255.0,728.0,-17.0,3737.0,-243.0,226,20240529
摩根大通,500.0,500.0,0.0,0.0,7913.0,578.0,-578,20240529
方正中期,76.0,-9.0,291.0,-14.0,463.0,8.0,-22,20240529
永安期货,2598.0,491.0,6385.0,96.0,4430.0,383.0,-287,20240529
浙商期货,2087.0,516.0,4505.0,-170.0,194.0,-2.0,-168,20240529
海证期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240529
海通期货,11282.0,1828.0,8324.0,487.0,12141.0,1065.0,-578,20240529
瑞达期货,1237.0,276.0,0.0,0.0,0.0,0.0,0,20240529
瑞银期货,0.0,0.0,0.0,0.0,7209.0,-25.0,25,20240529
申银万国,1705.0,372.0,5492.0,31.0,5442.0,-166.0,197,20240529
金元期货,558.0,244.0,0.0,0.0,0.0,0.0,0,20240529
银河期货,3823.0,-35.0,5453.0,-140.0,3742.0,1.0,-141,20240529
一德期货,651.0,182.0,715.0,1.0,0.0,0.0,1,20240530
东海期货,0.0,0.0,1978.0,-123.0,0.0,0.0,-123,20240530
东证期货,13156.0,1630.0,10341.0,-135.0,12602.0,255.0,-390,20240530
中信建投,2970.0,525.0,3715.0,-212.0,4583.0,-158.0,-54,20240530
中信期货,23155.0,2619.0,27046.0,-450.0,50112.0,-191.0,-259,20240530
中泰期货,1804.0,-78.0,1733.0,-229.0,1530.0,-172.0,-57,20240530
中金期货,0.0,0.0,1994.0,-711.0,3505.0,0.0,-711,20240530
中金财富,779.0,709.0,0.0,0.0,0.0,0.0,0,20240530
中银期货,0.0,0.0,0.0,0.0,3741.0,-38.0,38,20240530
云晨期货,47.0,-5.0,0.0,0.0,457.0,0.0,0,20240530
五矿期货,186.0,22.0,833.0,30.0,0.0,0.0,30,20240530
信达期货,0.0,0.0,136.0,-4.0,0.0,0.0,-4,20240530
光大期货,2846.0,64.0,2788.0,-61.0,2722.0,-20.0,-41,20240530
兴证期货,1951.0,-224.0,3762.0,-42.0,1181.0,41.0,-83,20240530
冠通期货,0.0,0.0,146.0,0.0,0.0,0.0,0,20240530
华泰期货,4173.0,461.0,7218.0,111.0,10078.0,236.0,-125,20240530
华西期货,282.0,138.0,0.0,0.0,0.0,0.0,0,20240530
华闻期货,3975.0,235.0,0.0,0.0,929.0,-131.0,131,20240530
南华期货,0.0,0.0,3892.0,-20.0,229.0,6.0,-26,20240530
国信期货,8572.0,772.0,5230.0,195.0,10511.0,195.0,0,20240530
国元期货,0.0,0.0,0.0,0.0,151.0,2.0,-2,20240530
国富期货,0.0,0.0,0.0,0.0,71.0,5.0,-5,20240530
国投安信,1663.0,49.0,10255.0,292.0,8358.0,-2.0,294,20240530
国泰君安,20714.0,866.0,29879.0,1290.0,32872.0,1036.0,254,20240530
国联期货,44.0,26.0,1628.0,-13.0,0.0,0.0,-13,20240530
大地期货,0.0,0.0,1128.0,-13.0,0.0,0.0,-13,20240530
大越期货,0.0,0.0,2061.0,15.0,0.0,0.0,15,20240530
宏源期货,0.0,0.0,0.0,0.0,913.0,-25.0,25,20240530
宝城期货,491.0,185.0,3042.0,15.0,1058.0,9.0,6,20240530
平安期货,0.0,0.0,3510.0,63.0,191.0,-1.0,64,20240530
广发期货,4462.0,217.0,6210.0,-57.0,15913.0,455.0,-512,20240530
广州期货,0.0,0.0,0.0,0.0,63.0,0.0,0,20240530
弘业期货,322.0,-37.0,0.0,0.0,0.0,0.0,0,20240530
徽商期货,53.0,12.0,0.0,0.0,0.0,0.0,0,20240530
招商期货,2601.0,-78.0,748.0,20.0,4007.0,36.0,-16,20240530
摩根大通,0.0,0.0,0.0,0.0,7994.0,51.0,-51,20240530
新世纪  ,77.0,-155.0,0.0,0.0,61.0,61.0,-61,20240530
方正中期,97.0,21.0,568.0,46.0,935.0,45.0,1,20240530
民生期货,0.0,0.0,0.0,0.0,76.0,0.0,0,20240530
永安期货,2763.0,167.0,6706.0,63.0,4759.0,329.0,-266,20240530
浙商期货,2078.0,-48.0,5041.0,197.0,192.0,-2.0,199,20240530
海证期货,0.0,0.0,0.0,0.0,167.0,5.0,-5,20240530
海通期货,13134.0,1102.0,10263.0,1598.0,13533.0,904.0,694,20240530
瑞达期货,1329.0,92.0,0.0,0.0,0.0,0.0,0,20240530
瑞银期货,0.0,0.0,356.0,0.0,7405.0,196.0,-196,20240530
申银万国,1644.0,-163.0,6143.0,74.0,5428.0,-14.0,88,20240530
福能期货,0.0,0.0,237.0,11.0,0.0,0.0,11,20240530
美尔雅  ,580.0,498.0,0.0,0.0,0.0,0.0,0,20240530
金元期货,682.0,168.0,0.0,0.0,0.0,0.0,0,20240530
银河期货,4389.0,389.0,5782.0,-6.0,3763.0,21.0,-27,20240530
长江期货,1522.0,833.0,0.0,0.0,0.0,0.0,0,20240530
一德期货,0.0,0.0,715.0,0.0,0.0,0.0,0,20240531
东吴期货,43.0,-6.0,0.0,0.0,0.0,0.0,0,20240531
东海期货,0.0,0.0,3125.0,58.0,0.0,0.0,58,20240531
东证期货,10809.0,-2347.0,9671.0,-670.0,11621.0,-981.0,311,20240531
中信建投,2470.0,-500.0,4095.0,380.0,4876.0,146.0,234,20240531
中信期货,18586.0,-4569.0,25674.0,-1372.0,49238.0,-874.0,-498,20240531
中泰期货,1698.0,-42.0,1900.0,167.0,1577.0,47.0,120,20240531
中金期货,0.0,0.0,1996.0,2.0,3505.0,0.0,2,20240531
中银期货,0.0,0.0,0.0,0.0,3686.0,-55.0,55,20240531
云晨期货,76.0,29.0,0.0,0.0,162.0,35.0,-35,20240531
五矿期货,280.0,-7.0,704.0,0.0,0.0,0.0,0,20240531
信达期货,0.0,0.0,141.0,5.0,0.0,0.0,5,20240531
光大期货,2907.0,61.0,2807.0,19.0,2367.0,-355.0,374,20240531
兴证期货,1771.0,-180.0,3888.0,21.0,1031.0,-150.0,171,20240531
冠通期货,0.0,0.0,147.0,1.0,0.0,0.0,1,20240531
华泰期货,3698.0,-561.0,7039.0,-179.0,9819.0,-259.0,80,20240531
华西期货,221.0,-61.0,0.0,0.0,0.0,0.0,0,20240531
华鑫期货,52.0,17.0,0.0,0.0,0.0,0.0,0,20240531
华闻期货,3256.0,-674.0,0.0,0.0,1661.0,67.0,-67,20240531
南华期货,1403.0,51.0,3872.0,-20.0,227.0,-2.0,-18,20240531
国信期货,7517.0,-1055.0,5311.0,81.0,10377.0,-134.0,215,20240531
国富期货,0.0,0.0,0.0,0.0,83.0,12.0,-12,20240531
国投安信,1323.0,-295.0,10390.0,135.0,8360.0,2.0,133,20240531
国泰君安,18957.0,-1757.0,30403.0,524.0,33541.0,669.0,-145,20240531
国联期货,78.0,34.0,1646.0,18.0,897.0,-4.0,22,20240531
大越期货,0.0,0.0,2065.0,4.0,0.0,0.0,4,20240531
宝城期货,152.0,-29.0,3023.0,-19.0,1052.0,-6.0,-13,20240531
平安期货,0.0,0.0,3592.0,82.0,191.0,0.0,82,20240531
广发期货,4863.0,401.0,6610.0,400.0,16728.0,815.0,-415,20240531
广州期货,0.0,0.0,0.0,0.0,63.0,0.0,0,20240531
招商期货,1927.0,-674.0,757.0,9.0,3936.0,-71.0,80,20240531
摩根大通,989.0,938.0,0.0,0.0,8983.0,989.0,-989,20240531
新世纪  ,61.0,-16.0,0.0,0.0,0.0,0.0,0,20240531
方正中期,396.0,36.0,572.0,4.0,454.0,-2.0,6,20240531
民生期货,0.0,0.0,0.0,0.0,81.0,5.0,-5,20240531
永安期货,2372.0,-414.0,6882.0,176.0,4681.0,-78.0,254,20240531
浙商期货,1341.0,-430.0,4997.0,-44.0,188.0,-4.0,-40,20240531
海证期货,0.0,0.0,0.0,0.0,167.0,0.0,0,20240531
海通期货,12848.0,-286.0,8661.0,-1602.0,13865.0,332.0,-1934,20240531
瑞达期货,1326.0,-3.0,0.0,0.0,0.0,0.0,0,20240531
瑞银期货,0.0,0.0,356.0,0.0,7526.0,121.0,-121,20240531
申银万国,1902.0,56.0,6277.0,134.0,5342.0,-147.0,281,20240531
福能期货,0.0,0.0,239.0,2.0,0.0,0.0,2,20240531
金元期货,338.0,-344.0,0.0,0.0,0.0,0.0,0,20240531
银河期货,3636.0,-753.0,5749.0,-33.0,3749.0,-65.0,32,20240531
长江期货,62.0,38.0,0.0,0.0,0.0,0.0,0,20240531
一德期货,0.0,0.0,715.0,0.0,0.0,0.0,0,20240603
东海期货,0.0,0.0,3435.0,310.0,0.0,0.0,310,20240603
东证期货,13415.0,2606.0,11750.0,2079.0,12761.0,1140.0,939,20240603
中信建投,2602.0,89.0,3785.0,-310.0,4567.0,-309.0,-1,20240603
中信期货,24558.0,5972.0,26515.0,841.0,50633.0,1395.0,-554,20240603
中泰期货,2345.0,629.0,1885.0,-15.0,1508.0,-69.0,54,20240603
中金期货,0.0,0.0,1813.0,-183.0,3505.0,0.0,-183,20240603
中金财富,115.0,94.0,0.0,0.0,0.0,0.0,0,20240603
中银期货,0.0,0.0,0.0,0.0,3810.0,124.0,-124,20240603
云晨期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240603
五矿期货,175.0,133.0,634.0,-70.0,0.0,0.0,-70,20240603
信达期货,0.0,0.0,160.0,19.0,0.0,0.0,19,20240603
光大期货,2883.0,-24.0,2809.0,2.0,2350.0,-17.0,19,20240603
兴证期货,2100.0,329.0,3935.0,47.0,1072.0,41.0,6,20240603
冠通期货,0.0,0.0,186.0,39.0,0.0,0.0,39,20240603
华泰期货,3803.0,164.0,7305.0,266.0,9448.0,-371.0,637,20240603
华西期货,177.0,-44.0,0.0,0.0,0.0,0.0,0,20240603
华闻期货,4065.0,809.0,0.0,0.0,1743.0,33.0,-33,20240603
南华期货,456.0,150.0,3898.0,26.0,239.0,12.0,14,20240603
国信期货,8184.0,667.0,5289.0,-22.0,10277.0,-100.0,78,20240603
国富期货,0.0,0.0,0.0,0.0,83.0,0.0,0,20240603
国投安信,2408.0,912.0,10520.0,130.0,8370.0,10.0,120,20240603
国泰君安,21649.0,2692.0,32010.0,1607.0,34097.0,556.0,1051,20240603
国联期货,0.0,0.0,1661.0,15.0,0.0,0.0,15,20240603
国金期货,58.0,26.0,0.0,0.0,0.0,0.0,0,20240603
大越期货,65.0,62.0,1996.0,-69.0,0.0,0.0,-69,20240603
宝城期货,482.0,178.0,2941.0,-82.0,1056.0,4.0,-86,20240603
平安期货,91.0,41.0,3571.0,-21.0,191.0,0.0,-21,20240603
广发期货,4676.0,-187.0,7036.0,426.0,17156.0,428.0,-2,20240603
广州期货,0.0,0.0,0.0,0.0,63.0,0.0,0,20240603
恒泰期货,214.0,211.0,0.0,0.0,0.0,0.0,0,20240603
招商期货,2647.0,720.0,772.0,15.0,4103.0,167.0,-152,20240603
摩根大通,0.0,0.0,0.0,0.0,8993.0,10.0,-10,20240603
方正中期,1865.0,376.0,605.0,33.0,1385.0,48.0,-15,20240603
民生期货,0.0,0.0,0.0,0.0,80.0,-1.0,1,20240603
永安期货,2981.0,742.0,6777.0,-105.0,4479.0,-202.0,97,20240603
浙商期货,2930.0,1370.0,5471.0,474.0,232.0,44.0,430,20240603
海证期货,0.0,0.0,0.0,0.0,174.0,7.0,-7,20240603
海通期货,13949.0,1101.0,9963.0,1302.0,15482.0,1617.0,-315,20240603
瑞达期货,1517.0,191.0,0.0,0.0,0.0,0.0,0,20240603
瑞银期货,0.0,0.0,356.0,0.0,7476.0,-50.0,50,20240603
申银万国,2532.0,820.0,6451.0,174.0,5604.0,262.0,-88,20240603
福能期货,61.0,27.0,271.0,32.0,0.0,0.0,32,20240603
美尔雅  ,177.0,157.0,0.0,0.0,0.0,0.0,0,20240603
金元期货,401.0,63.0,0.0,0.0,0.0,0.0,0,20240603
银河期货,3765.0,129.0,5794.0,45.0,3691.0,21.0,24,20240603
一德期货,503.0,495.0,1232.0,499.0,0.0,0.0,499,20240604
东海期货,0.0,0.0,2199.0,-7.0,0.0,0.0,-7,20240604
东证期货,13502.0,87.0,10641.0,-1109.0,11672.0,-1089.0,-20,20240604
中信建投,2857.0,255.0,3835.0,50.0,4542.0,-25.0,75,20240604
中信期货,23054.0,-1504.0,25125.0,-1390.0,49915.0,-718.0,-672,20240604
中泰期货,2054.0,-291.0,2143.0,258.0,1678.0,170.0,88,20240604
中金期货,0.0,0.0,1950.0,137.0,3505.0,0.0,137,20240604
中金财富,642.0,234.0,298.0,189.0,0.0,0.0,189,20240604
中银期货,0.0,0.0,0.0,0.0,4369.0,94.0,-94,20240604
云晨期货,0.0,0.0,0.0,0.0,162.0,0.0,0,20240604
五矿期货,0.0,0.0,655.0,21.0,0.0,0.0,21,20240604
光大期货,2758.0,-125.0,2818.0,9.0,2443.0,93.0,-84,20240604
兴证期货,1893.0,-207.0,3620.0,-178.0,1036.0,-36.0,-142,20240604
冠通期货,0.0,0.0,192.0,6.0,0.0,0.0,6,20240604
华泰期货,4065.0,262.0,7304.0,-1.0,9477.0,29.0,-30,20240604
华西期货,284.0,107.0,0.0,0.0,0.0,0.0,0,20240604
华闻期货,4482.0,417.0,0.0,0.0,2099.0,226.0,-226,20240604
南华期货,1714.0,102.0,3886.0,-12.0,266.0,27.0,-39,20240604
国信期货,7488.0,-696.0,5196.0,-93.0,10186.0,-91.0,-2,20240604
国富期货,0.0,0.0,0.0,0.0,83.0,0.0,0,20240604
国投安信,2300.0,-148.0,10455.0,-65.0,8331.0,-39.0,-26,20240604
国泰君安,20783.0,-866.0,30943.0,-1067.0,32145.0,-1952.0,885,20240604
国联期货,0.0,0.0,1632.0,-29.0,0.0,0.0,-29,20240604
大地期货,0.0,0.0,1103.0,-17.0,0.0,0.0,-17,20240604
大越期货,272.0,207.0,2284.0,261.0,0.0,0.0,261,20240604
宏源期货,0.0,0.0,0.0,0.0,936.0,40.0,-40,20240604
宝城期货,111.0,2.0,2906.0,-35.0,916.0,30.0,-65,20240604
平安期货,0.0,0.0,3562.0,-9.0,198.0,7.0,-16,20240604
广发期货,4579.0,-97.0,6610.0,-136.0,16977.0,-179.0,43,20240604
徽商期货,62.0,13.0,0.0,0.0,0.0,0.0,0,20240604
恒泰期货,389.0,175.0,0.0,0.0,0.0,0.0,0,20240604
招商期货,2800.0,153.0,779.0,7.0,4167.0,64.0,-57,20240604
摩根大通,0.0,0.0,0.0,0.0,9002.0,9.0,-9,20240604
方正中期,484.0,19.0,612.0,7.0,0.0,0.0,7,20240604
