,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
海通期货,9365.0,1163.0,14472.0,-947.0,18660.0,-70.0,-877,20230403
瑞银期货,0.0,0.0,0.0,0.0,11163.0,-150.0,150,20230403
申银万国,2128.0,-37.0,13473.0,-170.0,4765.0,246.0,-416,20230403
紫金天风,0.0,0.0,2510.0,31.0,0.0,0.0,31,20230403
金元期货,0.0,0.0,0.0,0.0,1093.0,4.0,-4,20230403
银河期货,2117.0,221.0,7238.0,331.0,6686.0,372.0,-41,20230403
长江期货,0.0,0.0,1715.0,9.0,0.0,0.0,9,20230403
上海东证,6184.0,-339.0,10545.0,25.0,8950.0,-327.0,352,20230404
东兴期货,1176.0,6.0,3501.0,-63.0,0.0,0.0,-63,20230404
中信建投,294.0,-179.0,10599.0,-170.0,1292.0,-82.0,-88,20230404
中信期货,13374.0,-3898.0,35282.0,-211.0,32463.0,-1059.0,848,20230404
中泰期货,194.0,9.0,4925.0,135.0,0.0,0.0,135,20230404
中融汇信,0.0,0.0,0.0,0.0,2106.0,-2.0,2,20230404
中金期货,209.0,147.0,1574.0,490.0,5567.0,209.0,281,20230404
中金财富,0.0,0.0,2381.0,49.0,4246.0,-7.0,56,20230404
中银期货,0.0,0.0,0.0,0.0,4929.0,-20.0,20,20230404
乾坤期货,0.0,0.0,2697.0,33.0,6000.0,0.0,33,20230404
五矿期货,1648.0,-166.0,0.0,0.0,0.0,0.0,0,20230404
光大期货,1603.0,39.0,2473.0,9.0,2528.0,79.0,-70,20230404
兴证期货,1941.0,-372.0,10977.0,-1.0,1476.0,78.0,-79,20230404
华泰期货,2972.0,-1261.0,11109.0,220.0,36345.0,-568.0,788,20230404
华西期货,739.0,-123.0,0.0,0.0,1073.0,131.0,-131,20230404
华闻期货,2650.0,-733.0,0.0,0.0,1038.0,-220.0,220,20230404
南华期货,0.0,0.0,1354.0,-70.0,1216.0,88.0,-158,20230404
国信期货,2136.0,-1452.0,6049.0,-82.0,4078.0,80.0,-162,20230404
国元期货,0.0,0.0,0.0,0.0,1134.0,-11.0,11,20230404
国富期货,0.0,0.0,0.0,0.0,1122.0,52.0,-52,20230404
国投安信,2170.0,-457.0,23473.0,-343.0,12414.0,23.0,-366,20230404
国泰君安,14910.0,-3087.0,21416.0,-986.0,26581.0,-656.0,-330,20230404
国联期货,0.0,0.0,0.0,0.0,1415.0,40.0,-40,20230404
大地期货,156.0,145.0,0.0,0.0,0.0,0.0,0,20230404
宏源期货,429.0,-248.0,1113.0,3.0,1201.0,-139.0,142,20230404
平安期货,1453.0,-537.0,6146.0,98.0,5319.0,-41.0,139,20230404
广发期货,1749.0,-7.0,7685.0,-379.0,3379.0,-6.0,-373,20230404
弘业期货,889.0,116.0,0.0,0.0,0.0,0.0,0,20230404
招商期货,866.0,-171.0,3708.0,45.0,8893.0,-82.0,127,20230404
摩根大通,0.0,0.0,0.0,0.0,873.0,0.0,0,20230404
方正中期,1702.0,-211.0,2043.0,50.0,887.0,-39.0,89,20230404
永安期货,1459.0,-223.0,4836.0,-168.0,6262.0,68.0,-236,20230404
浙商期货,535.0,23.0,3626.0,76.0,0.0,0.0,76,20230404
海通期货,7375.0,-1990.0,14156.0,-316.0,18453.0,-207.0,-109,20230404
混沌天成,294.0,103.0,0.0,0.0,0.0,0.0,0,20230404
瑞银期货,195.0,195.0,0.0,0.0,11161.0,-2.0,2,20230404
申银万国,2212.0,356.0,13537.0,64.0,5072.0,307.0,-243,20230404
紫金天风,0.0,0.0,2541.0,31.0,0.0,0.0,31,20230404
西部期货,304.0,36.0,0.0,0.0,0.0,0.0,0,20230404
金元期货,0.0,0.0,0.0,0.0,1094.0,1.0,-1,20230404
银河期货,1913.0,-204.0,7110.0,-128.0,6400.0,-286.0,158,20230404
长江期货,0.0,0.0,1717.0,2.0,0.0,0.0,2,20230404
上海东证,5030.0,-1154.0,10454.0,-91.0,8547.0,-403.0,312,20230406
东兴期货,1529.0,353.0,2874.0,354.0,0.0,0.0,354,20230406
中信建投,1226.0,141.0,10524.0,-75.0,1280.0,-12.0,-63,20230406
中信期货,13195.0,-179.0,35895.0,613.0,32873.0,410.0,203,20230406
中泰期货,0.0,0.0,4945.0,20.0,898.0,84.0,-64,20230406
中融汇信,0.0,0.0,0.0,0.0,2074.0,-32.0,32,20230406
中金期货,0.0,0.0,1593.0,19.0,5578.0,11.0,8,20230406
中金财富,0.0,0.0,2549.0,168.0,5131.0,54.0,114,20230406
中银期货,0.0,0.0,0.0,0.0,4922.0,-7.0,7,20230406
乾坤期货,0.0,0.0,2754.0,57.0,6000.0,0.0,57,20230406
五矿期货,1763.0,115.0,0.0,0.0,0.0,0.0,0,20230406
光大期货,2511.0,565.0,2953.0,480.0,2203.0,-325.0,805,20230406
兴证期货,1911.0,115.0,10820.0,-157.0,1431.0,-45.0,-112,20230406
华泰期货,3392.0,420.0,10486.0,-623.0,36206.0,-139.0,-484,20230406
华西期货,834.0,95.0,0.0,0.0,1061.0,-12.0,12,20230406
华闻期货,3049.0,399.0,904.0,238.0,1278.0,240.0,-2,20230406
南华期货,227.0,-30.0,2305.0,22.0,1204.0,-12.0,34,20230406
国信期货,3142.0,1006.0,6102.0,53.0,3991.0,-87.0,140,20230406
国元期货,0.0,0.0,0.0,0.0,1128.0,-6.0,6,20230406
国富期货,0.0,0.0,0.0,0.0,1117.0,-5.0,5,20230406
国投安信,1411.0,-759.0,23572.0,99.0,12302.0,-112.0,211,20230406
国泰君安,14183.0,-727.0,21521.0,105.0,26559.0,-22.0,127,20230406
国联期货,0.0,0.0,0.0,0.0,1406.0,-9.0,9,20230406
大越期货,205.0,203.0,0.0,0.0,0.0,0.0,0,20230406
宏源期货,130.0,-12.0,1142.0,29.0,1139.0,-62.0,91,20230406
平安期货,1693.0,240.0,6077.0,-69.0,5322.0,3.0,-72,20230406
广发期货,1476.0,-273.0,6635.0,66.0,2540.0,24.0,42,20230406
招商期货,1404.0,212.0,3683.0,-25.0,8779.0,-114.0,89,20230406
摩根大通,0.0,0.0,0.0,0.0,873.0,0.0,0,20230406
方正中期,612.0,-130.0,1987.0,-56.0,0.0,0.0,-56,20230406
永安期货,428.0,-120.0,5699.0,-9.0,6328.0,66.0,-75,20230406
浙商期货,1505.0,325.0,3742.0,116.0,0.0,0.0,116,20230406
海通期货,6869.0,-506.0,13970.0,-186.0,18264.0,-189.0,3,20230406
瑞银期货,0.0,0.0,0.0,0.0,11161.0,0.0,0,20230406
申银万国,1908.0,382.0,13534.0,-3.0,5323.0,251.0,-254,20230406
紫金天风,1032.0,883.0,1259.0,17.0,0.0,0.0,17,20230406
金元期货,0.0,0.0,0.0,0.0,1098.0,4.0,-4,20230406
银河期货,2237.0,55.0,7398.0,288.0,6490.0,90.0,198,20230406
长江期货,0.0,0.0,1717.0,0.0,0.0,0.0,0,20230406
上海东证,5770.0,740.0,10838.0,384.0,9027.0,480.0,-96,20230407
东兴期货,704.0,29.0,2812.0,-62.0,0.0,0.0,-62,20230407
中信建投,1347.0,293.0,10310.0,-214.0,1293.0,13.0,-227,20230407
中信期货,12829.0,-366.0,35527.0,-368.0,32780.0,-93.0,-275,20230407
中泰期货,134.0,12.0,4857.0,-88.0,866.0,-32.0,-56,20230407
中融汇信,0.0,0.0,0.0,0.0,1179.0,-37.0,37,20230407
中金期货,0.0,0.0,1593.0,0.0,5578.0,0.0,0,20230407
中金财富,0.0,0.0,2610.0,61.0,4247.0,-10.0,71,20230407
中银期货,0.0,0.0,0.0,0.0,4918.0,-4.0,4,20230407
乾坤期货,0.0,0.0,2754.0,0.0,6000.0,0.0,0,20230407
五矿期货,1809.0,46.0,0.0,0.0,0.0,0.0,0,20230407
光大期货,1649.0,-590.0,1730.0,10.0,3256.0,-39.0,49,20230407
兴证期货,2587.0,365.0,10697.0,-123.0,1447.0,16.0,-139,20230407
华泰期货,2601.0,-791.0,9839.0,-647.0,35988.0,-218.0,-429,20230407
华西期货,1999.0,384.0,0.0,0.0,1327.0,266.0,-266,20230407
华闻期货,2498.0,-551.0,0.0,0.0,956.0,-322.0,322,20230407
南华期货,0.0,0.0,2269.0,-36.0,1195.0,-9.0,-27,20230407
国信期货,2511.0,-631.0,6057.0,-45.0,3917.0,-74.0,29,20230407
国元期货,0.0,0.0,0.0,0.0,1130.0,2.0,-2,20230407
国富期货,0.0,0.0,0.0,0.0,1121.0,4.0,-4,20230407
国投安信,1787.0,376.0,23706.0,134.0,12251.0,-51.0,185,20230407
国泰君安,14925.0,742.0,21095.0,-426.0,26126.0,-433.0,7,20230407
国联期货,0.0,0.0,0.0,0.0,1832.0,426.0,-426,20230407
宏源期货,358.0,145.0,2353.0,-22.0,0.0,0.0,-22,20230407
平安期货,2035.0,262.0,5833.0,-244.0,5418.0,96.0,-340,20230407
广发期货,1471.0,-5.0,7763.0,271.0,3428.0,171.0,100,20230407
招商期货,1578.0,174.0,3588.0,-95.0,8574.0,-205.0,110,20230407
摩根大通,0.0,0.0,0.0,0.0,868.0,-5.0,5,20230407
方正中期,1633.0,345.0,2022.0,35.0,918.0,62.0,-27,20230407
永安期货,1227.0,260.0,5782.0,83.0,6210.0,-118.0,201,20230407
浙商期货,386.0,156.0,3579.0,-163.0,0.0,0.0,-163,20230407
海通期货,7962.0,1093.0,13302.0,-668.0,17930.0,-334.0,-334,20230407
瑞银期货,0.0,0.0,0.0,0.0,11161.0,0.0,0,20230407
申银万国,1640.0,-92.0,13478.0,-56.0,5368.0,45.0,-101,20230407
紫金天风,219.0,156.0,1249.0,-10.0,0.0,0.0,-10,20230407
金元期货,0.0,0.0,0.0,0.0,1098.0,0.0,0,20230407
银河期货,2126.0,-111.0,7071.0,-327.0,6689.0,199.0,-526,20230407
长江期货,0.0,0.0,1761.0,44.0,0.0,0.0,44,20230407
上海东证,6069.0,299.0,10436.0,-402.0,9416.0,389.0,-791,20230410
东兴期货,154.0,-157.0,2824.0,12.0,0.0,0.0,12,20230410
东吴期货,104.0,44.0,0.0,0.0,0.0,0.0,0,20230410
中信建投,1256.0,-162.0,10195.0,-115.0,1286.0,-7.0,-108,20230410
中信期货,15832.0,3003.0,35240.0,-287.0,32363.0,-417.0,130,20230410
中泰期货,103.0,-31.0,4869.0,12.0,969.0,103.0,-91,20230410
中融汇信,0.0,0.0,0.0,0.0,1972.0,-32.0,32,20230410
中金期货,0.0,0.0,1280.0,-313.0,5578.0,0.0,-313,20230410
中金财富,0.0,0.0,2504.0,-106.0,4299.0,52.0,-158,20230410
中银期货,0.0,0.0,0.0,0.0,4862.0,-56.0,56,20230410
乾坤期货,0.0,0.0,2754.0,0.0,6000.0,0.0,0,20230410
五矿期货,1736.0,-73.0,0.0,0.0,829.0,58.0,-58,20230410
光大期货,2267.0,380.0,1682.0,-48.0,3244.0,-12.0,-36,20230410
兴证期货,2741.0,343.0,10558.0,-139.0,1509.0,62.0,-201,20230410
华泰期货,4473.0,1872.0,10765.0,926.0,35451.0,-537.0,1463,20230410
华西期货,2231.0,232.0,0.0,0.0,1083.0,-244.0,244,20230410
华鑫期货,116.0,23.0,0.0,0.0,0.0,0.0,0,20230410
华闻期货,3030.0,532.0,0.0,0.0,1149.0,193.0,-193,20230410
南华期货,1271.0,369.0,2221.0,-48.0,1094.0,-101.0,53,20230410
国信期货,3113.0,602.0,6191.0,134.0,4240.0,323.0,-189,20230410
国元期货,0.0,0.0,0.0,0.0,1131.0,1.0,-1,20230410
国富期货,0.0,0.0,0.0,0.0,1115.0,-6.0,6,20230410
国投安信,2529.0,742.0,23507.0,-199.0,11869.0,-382.0,183,20230410
国泰君安,16957.0,2032.0,20904.0,-191.0,25802.0,-324.0,133,20230410
国联期货,0.0,0.0,0.0,0.0,1423.0,-409.0,409,20230410
宏源期货,330.0,-28.0,2340.0,-13.0,0.0,0.0,-13,20230410
平安期货,1816.0,-219.0,5864.0,31.0,5307.0,-111.0,142,20230410
广发期货,1104.0,68.0,7764.0,1.0,2490.0,-10.0,11,20230410
徽商期货,104.0,80.0,0.0,0.0,0.0,0.0,0,20230410
招商期货,1627.0,49.0,3623.0,35.0,8551.0,-23.0,58,20230410
摩根大通,0.0,0.0,0.0,0.0,868.0,0.0,0,20230410
方正中期,1763.0,130.0,2017.0,-5.0,0.0,0.0,-5,20230410
永安期货,0.0,0.0,5646.0,-136.0,6251.0,41.0,-177,20230410
浙商期货,0.0,0.0,3540.0,-39.0,0.0,0.0,-39,20230410
海通期货,8132.0,170.0,13728.0,426.0,17994.0,64.0,362,20230410
瑞银期货,247.0,245.0,0.0,0.0,11153.0,-8.0,8,20230410
申银万国,1677.0,37.0,13325.0,-153.0,5282.0,-86.0,-67,20230410
紫金天风,0.0,0.0,1281.0,32.0,0.0,0.0,32,20230410
西部期货,378.0,162.0,0.0,0.0,0.0,0.0,0,20230410
金元期货,0.0,0.0,0.0,0.0,1110.0,12.0,-12,20230410
银河期货,2951.0,825.0,7358.0,287.0,6603.0,-86.0,373,20230410
长江期货,0.0,0.0,1754.0,-7.0,0.0,0.0,-7,20230410
上海东证,7475.0,371.0,11356.0,-140.0,9873.0,-51.0,-89,20230411
东兴期货,189.0,80.0,2816.0,-8.0,168.0,138.0,-146,20230411
东吴期货,0.0,0.0,0.0,0.0,135.0,-10.0,10,20230411
中信建投,270.0,168.0,10587.0,127.0,1301.0,15.0,112,20230411
中信期货,13954.0,-2551.0,36135.0,-93.0,33723.0,29.0,-122,20230411
中泰期货,1078.0,6.0,4909.0,40.0,975.0,-165.0,205,20230411
中融汇信,572.0,544.0,0.0,0.0,1711.0,564.0,-564,20230411
中金期货,1144.0,743.0,876.0,280.0,5594.0,16.0,264,20230411
中金财富,0.0,0.0,2399.0,-105.0,4279.0,-20.0,-85,20230411
中银期货,0.0,0.0,0.0,0.0,5716.0,7.0,-7,20230411
乾坤期货,0.0,0.0,2709.0,-45.0,6000.0,0.0,-45,20230411
五矿期货,1568.0,-262.0,0.0,0.0,0.0,0.0,0,20230411
光大期货,1808.0,-262.0,2917.0,-52.0,3312.0,68.0,-120,20230411
兴证期货,1948.0,-624.0,10803.0,-237.0,1330.0,-179.0,-58,20230411
华泰期货,2136.0,-2337.0,10700.0,-192.0,35912.0,-91.0,-101,20230411
华西期货,1055.0,-286.0,103.0,41.0,1029.0,-54.0,95,20230411
华鑫期货,94.0,-22.0,858.0,-16.0,0.0,0.0,-16,20230411
华闻期货,2427.0,-800.0,68.0,-4.0,1126.0,-329.0,325,20230411
南华期货,502.0,75.0,2244.0,-15.0,1011.0,-83.0,68,20230411
国信期货,4370.0,1095.0,6076.0,-396.0,3797.0,-282.0,-114,20230411
国元期货,0.0,0.0,0.0,0.0,1138.0,7.0,-7,20230411
国富期货,182.0,164.0,0.0,0.0,1276.0,102.0,-102,20230411
国投安信,520.0,341.0,24290.0,150.0,11623.0,-246.0,396,20230411
国泰君安,15836.0,-1629.0,21642.0,-255.0,26706.0,199.0,-454,20230411
国联期货,0.0,0.0,0.0,0.0,1281.0,-142.0,142,20230411
大地期货,0.0,0.0,304.0,2.0,0.0,0.0,2,20230411
宏源期货,418.0,7.0,1107.0,-2.0,127.0,-23.0,21,20230411
宝城期货,388.0,199.0,0.0,0.0,0.0,0.0,0,20230411
平安期货,1664.0,-152.0,5896.0,32.0,5718.0,43.0,-11,20230411
广发期货,1481.0,-115.0,8086.0,-5.0,3260.0,-17.0,12,20230411
建信期货,0.0,0.0,0.0,0.0,258.0,6.0,-6,20230411
弘业期货,732.0,-8.0,0.0,0.0,0.0,0.0,0,20230411
招商期货,1043.0,-355.0,3590.0,-33.0,8730.0,-59.0,26,20230411
摩根大通,0.0,0.0,0.0,0.0,868.0,0.0,0,20230411
方正中期,1559.0,-204.0,2010.0,-7.0,796.0,16.0,-23,20230411
永安期货,924.0,54.0,5602.0,-44.0,6488.0,39.0,-83,20230411
浙商期货,0.0,0.0,3932.0,-12.0,0.0,0.0,-12,20230411
海证期货,85.0,17.0,0.0,0.0,0.0,0.0,0,20230411
海通期货,9279.0,113.0,15449.0,787.0,18398.0,-324.0,1111,20230411
渤海期货,0.0,0.0,61.0,-1.0,0.0,0.0,-1,20230411
瑞银期货,108.0,-139.0,0.0,0.0,11160.0,7.0,-7,20230411
申银万国,3145.0,1118.0,13126.0,-199.0,5085.0,-374.0,175,20230411
紫金天风,0.0,0.0,1278.0,-3.0,0.0,0.0,-3,20230411
西部期货,421.0,43.0,0.0,0.0,0.0,0.0,0,20230411
金元期货,0.0,0.0,0.0,0.0,1118.0,8.0,-8,20230411
银河期货,2492.0,-826.0,7980.0,-139.0,7223.0,-527.0,388,20230411
长江期货,0.0,0.0,1747.0,-7.0,0.0,0.0,-7,20230411
上海东证,6284.0,-1191.0,11191.0,-165.0,9206.0,-667.0,502,20230412
东兴期货,960.0,1.0,2784.0,-32.0,161.0,-7.0,-25,20230412
东吴期货,0.0,0.0,0.0,0.0,142.0,7.0,-7,20230412
中信建投,0.0,0.0,10557.0,-30.0,1297.0,-4.0,-26,20230412
中信期货,11885.0,-2069.0,35186.0,-949.0,32881.0,-842.0,-107,20230412
中泰期货,892.0,38.0,4847.0,-62.0,153.0,-2.0,-60,20230412
中融汇信,73.0,-499.0,0.0,0.0,1907.0,196.0,-196,20230412
中财期货,250.0,205.0,0.0,0.0,0.0,0.0,0,20230412
中金期货,280.0,0.0,1156.0,280.0,5602.0,8.0,272,20230412
中金财富,112.0,58.0,2307.0,-92.0,4285.0,6.0,-98,20230412
中银期货,0.0,0.0,0.0,0.0,5569.0,-147.0,147,20230412
乾坤期货,260.0,260.0,2768.0,59.0,6000.0,0.0,59,20230412
五矿期货,1358.0,20.0,0.0,0.0,781.0,33.0,-33,20230412
信达期货,133.0,66.0,0.0,0.0,0.0,0.0,0,20230412
光大期货,1868.0,-9.0,2932.0,15.0,2939.0,-373.0,388,20230412
兴证期货,2077.0,129.0,10701.0,-102.0,1259.0,-71.0,-31,20230412
华泰期货,2841.0,632.0,10139.0,-561.0,35980.0,68.0,-629,20230412
华西期货,695.0,-360.0,125.0,22.0,1023.0,-6.0,28,20230412
华鑫期货,108.0,14.0,238.0,58.0,0.0,0.0,58,20230412
华闻期货,1986.0,-441.0,92.0,24.0,1168.0,42.0,-18,20230412
南华期货,427.0,-75.0,2138.0,-106.0,998.0,-13.0,-93,20230412
国信期货,3048.0,-1322.0,6102.0,26.0,3638.0,-159.0,185,20230412
国元期货,0.0,0.0,0.0,0.0,1146.0,8.0,-8,20230412
国富期货,710.0,154.0,815.0,437.0,1125.0,4.0,433,20230412
国投安信,1642.0,190.0,24139.0,-151.0,11725.0,102.0,-253,20230412
国泰君安,13262.0,-2574.0,21598.0,-44.0,26594.0,-112.0,68,20230412
国联期货,0.0,0.0,0.0,0.0,1442.0,161.0,-161,20230412
大地期货,0.0,0.0,303.0,-1.0,0.0,0.0,-1,20230412
宏源期货,188.0,17.0,1205.0,37.0,911.0,86.0,-49,20230412
平安期货,1673.0,106.0,5868.0,-28.0,5718.0,0.0,-28,20230412
广发期货,1061.0,-141.0,7825.0,-261.0,3197.0,-63.0,-198,20230412
建信期货,0.0,0.0,0.0,0.0,267.0,9.0,-9,20230412
招商期货,1454.0,230.0,3528.0,-62.0,8556.0,-174.0,112,20230412
摩根大通,160.0,160.0,0.0,0.0,1028.0,160.0,-160,20230412
方正中期,1624.0,65.0,2020.0,10.0,0.0,0.0,10,20230412
永安期货,79.0,44.0,5544.0,-58.0,6469.0,-19.0,-39,20230412
浙商期货,385.0,161.0,3979.0,47.0,0.0,0.0,47,20230412
海证期货,0.0,0.0,0.0,0.0,127.0,2.0,-2,20230412
海通期货,7006.0,-2273.0,14504.0,-945.0,17947.0,-451.0,-494,20230412
瑞银期货,0.0,0.0,0.0,0.0,11160.0,0.0,0,20230412
申银万国,1655.0,-731.0,13022.0,-104.0,4769.0,-316.0,212,20230412
紫金天风,0.0,0.0,1288.0,10.0,0.0,0.0,10,20230412
西部期货,307.0,-114.0,0.0,0.0,0.0,0.0,0,20230412
金元期货,0.0,0.0,0.0,0.0,1131.0,13.0,-13,20230412
银河期货,1844.0,-434.0,8175.0,195.0,7386.0,163.0,32,20230412
长江期货,0.0,0.0,1744.0,-3.0,0.0,0.0,-3,20230412
上海东证,8843.0,2559.0,12207.0,1016.0,10085.0,879.0,137,20230413
东兴期货,781.0,380.0,2888.0,104.0,201.0,40.0,64,20230413
东吴期货,0.0,0.0,0.0,0.0,164.0,22.0,-22,20230413
中信建投,463.0,304.0,10576.0,19.0,1353.0,56.0,-37,20230413
中信期货,16026.0,4141.0,36216.0,1030.0,32999.0,118.0,912,20230413
中泰期货,132.0,-16.0,4810.0,-37.0,0.0,0.0,-37,20230413
中融汇信,0.0,0.0,0.0,0.0,2055.0,148.0,-148,20230413
中金期货,350.0,70.0,1436.0,280.0,6493.0,345.0,-65,20230413
中金财富,516.0,352.0,2431.0,124.0,4317.0,32.0,92,20230413
中银期货,0.0,0.0,0.0,0.0,4813.0,-114.0,114,20230413
乾坤期货,0.0,0.0,3044.0,276.0,6000.0,0.0,276,20230413
五矿期货,1088.0,-1.0,0.0,0.0,0.0,0.0,0,20230413
信达期货,113.0,-20.0,0.0,0.0,0.0,0.0,0,20230413
光大期货,1737.0,-27.0,2973.0,41.0,3328.0,389.0,-348,20230413
兴证期货,2535.0,363.0,11014.0,313.0,1428.0,169.0,144,20230413
华泰期货,2993.0,589.0,9343.0,-796.0,35884.0,-96.0,-700,20230413
华西期货,622.0,195.0,108.0,-17.0,1044.0,21.0,-38,20230413
华鑫期货,113.0,5.0,302.0,64.0,0.0,0.0,64,20230413
华闻期货,2864.0,878.0,804.0,121.0,1288.0,120.0,1,20230413
南华期货,1417.0,482.0,833.0,31.0,1065.0,67.0,-36,20230413
国信期货,4163.0,1115.0,6330.0,228.0,4711.0,471.0,-243,20230413
国元期货,0.0,0.0,0.0,0.0,1150.0,4.0,-4,20230413
国富期货,382.0,310.0,1069.0,248.0,1113.0,-12.0,260,20230413
国投安信,2124.0,573.0,24593.0,454.0,11469.0,-256.0,710,20230413
国泰君安,18072.0,4810.0,22346.0,748.0,27816.0,1222.0,-474,20230413
国联期货,0.0,0.0,0.0,0.0,1478.0,36.0,-36,20230413
大地期货,0.0,0.0,304.0,1.0,0.0,0.0,1,20230413
宏源期货,111.0,9.0,1112.0,-15.0,1092.0,181.0,-196,20230413
平安期货,2179.0,506.0,7064.0,130.0,6560.0,91.0,39,20230413
广发期货,1740.0,621.0,8087.0,262.0,2458.0,25.0,237,20230413
建信期货,0.0,0.0,0.0,0.0,286.0,19.0,-19,20230413
弘业期货,1001.0,461.0,0.0,0.0,0.0,0.0,0,20230413
招商期货,2024.0,570.0,3415.0,-113.0,8458.0,-98.0,-15,20230413
摩根大通,0.0,0.0,0.0,0.0,1028.0,0.0,0,20230413
方正中期,2039.0,369.0,2060.0,40.0,172.0,53.0,-13,20230413
永安期货,1399.0,644.0,5641.0,97.0,6483.0,14.0,83,20230413
浙商期货,302.0,12.0,3385.0,138.0,0.0,0.0,138,20230413
海通期货,8934.0,1928.0,15292.0,788.0,18439.0,492.0,296,20230413
瑞银期货,0.0,0.0,112.0,58.0,11143.0,-17.0,75,20230413
申银万国,2608.0,882.0,13079.0,57.0,4879.0,110.0,-53,20230413
紫金天风,506.0,500.0,1306.0,18.0,531.0,506.0,-488,20230413
美尔雅  ,525.0,518.0,0.0,0.0,0.0,0.0,0,20230413
西部期货,501.0,194.0,0.0,0.0,0.0,0.0,0,20230413
金元期货,0.0,0.0,0.0,0.0,1139.0,8.0,-8,20230413
银河期货,3034.0,1247.0,8341.0,166.0,7611.0,225.0,-59,20230413
长江期货,0.0,0.0,1775.0,31.0,0.0,0.0,31,20230413
上海东证,7788.0,-1055.0,11658.0,-549.0,9280.0,-805.0,256,20230414
上海中期,251.0,83.0,0.0,0.0,0.0,0.0,0,20230414
东兴期货,135.0,-105.0,2928.0,40.0,0.0,0.0,40,20230414
东海期货,0.0,0.0,613.0,197.0,0.0,0.0,197,20230414
中信建投,376.0,52.0,10567.0,-9.0,1400.0,47.0,-56,20230414
中信期货,18749.0,2723.0,35311.0,-905.0,33927.0,928.0,-1833,20230414
中泰期货,189.0,57.0,4849.0,39.0,0.0,0.0,39,20230414
中融汇信,0.0,0.0,0.0,0.0,2078.0,23.0,-23,20230414
中金期货,120.0,-230.0,1499.0,63.0,6515.0,22.0,41,20230414
中金财富,407.0,-109.0,2791.0,360.0,4393.0,76.0,284,20230414
中银期货,245.0,117.0,0.0,0.0,5067.0,254.0,-254,20230414
乾坤期货,0.0,0.0,3004.0,-40.0,6000.0,0.0,-40,20230414
五矿期货,1403.0,59.0,0.0,0.0,0.0,0.0,0,20230414
光大期货,1951.0,0.0,3021.0,48.0,3265.0,-63.0,111,20230414
兴证期货,2503.0,-32.0,10824.0,-190.0,1291.0,-137.0,-53,20230414
华泰期货,3354.0,182.0,9934.0,591.0,35963.0,79.0,512,20230414
华西期货,2461.0,732.0,162.0,54.0,1242.0,100.0,-46,20230414
华鑫期货,121.0,8.0,328.0,26.0,0.0,0.0,26,20230414
华闻期货,2865.0,1.0,0.0,0.0,1089.0,-199.0,199,20230414
南华期货,964.0,-8.0,823.0,-10.0,927.0,-138.0,128,20230414
国信期货,3794.0,-369.0,6358.0,28.0,4681.0,-30.0,58,20230414
国元期货,0.0,0.0,0.0,0.0,1151.0,1.0,-1,20230414
国富期货,121.0,-261.0,1066.0,-3.0,1144.0,31.0,-34,20230414
国投安信,1989.0,-82.0,24221.0,-372.0,11500.0,-87.0,-285,20230414
国泰君安,17181.0,-891.0,22065.0,-281.0,27570.0,-246.0,-35,20230414
国联期货,0.0,0.0,0.0,0.0,1526.0,48.0,-48,20230414
大地期货,0.0,0.0,303.0,-1.0,0.0,0.0,-1,20230414
宏源期货,1132.0,115.0,1119.0,7.0,803.0,-83.0,90,20230414
宝城期货,289.0,144.0,0.0,0.0,0.0,0.0,0,20230414
平安期货,2442.0,263.0,6911.0,-153.0,6565.0,5.0,-158,20230414
广发期货,383.0,-20.0,7843.0,-244.0,2503.0,45.0,-289,20230414
建信期货,0.0,0.0,0.0,0.0,303.0,17.0,-17,20230414
招商期货,1647.0,-54.0,3383.0,-32.0,8161.0,-297.0,265,20230414
摩根大通,0.0,0.0,0.0,0.0,1028.0,0.0,0,20230414
方正中期,1517.0,-373.0,2050.0,-10.0,0.0,0.0,-10,20230414
永安期货,1219.0,-180.0,5755.0,114.0,6514.0,31.0,83,20230414
浙商期货,513.0,126.0,3282.0,-103.0,0.0,0.0,-103,20230414
海证期货,181.0,115.0,0.0,0.0,315.0,152.0,-152,20230414
海通期货,8666.0,-268.0,14841.0,-451.0,18214.0,-225.0,-226,20230414
渤海期货,0.0,0.0,154.0,91.0,0.0,0.0,91,20230414
瑞银期货,0.0,0.0,150.0,38.0,11147.0,4.0,34,20230414
申银万国,1979.0,-466.0,13022.0,-57.0,4706.0,-173.0,116,20230414
紫金天风,0.0,0.0,1311.0,5.0,534.0,3.0,2,20230414
西部期货,353.0,-148.0,0.0,0.0,0.0,0.0,0,20230414
金元期货,0.0,0.0,0.0,0.0,1143.0,4.0,-4,20230414
金瑞期货,187.0,179.0,0.0,0.0,233.0,187.0,-187,20230414
银河期货,2882.0,446.0,8385.0,44.0,7414.0,-197.0,241,20230414
长江期货,0.0,0.0,1774.0,-1.0,0.0,0.0,-1,20230414
上海东证,9828.0,2040.0,11930.0,272.0,10158.0,878.0,-606,20230417
东兴期货,316.0,73.0,2871.0,-57.0,0.0,0.0,-57,20230417
中信建投,270.0,234.0,10546.0,-21.0,1413.0,13.0,-34,20230417
中信期货,18993.0,244.0,34239.0,-1072.0,33782.0,-145.0,-927,20230417
中泰期货,408.0,143.0,4854.0,5.0,349.0,169.0,-164,20230417
