,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
中信期货,12903.0,-1850.0,8623.0,384.0,14367.0,699.0,-315,20220214
中投天琪,169.0,112.0,0.0,0.0,638.0,54.0,-54,20220214
中粮期货,0.0,0.0,0.0,0.0,235.0,16.0,-16,20220214
中金期货,1180.0,630.0,1856.0,-340.0,2212.0,-1333.0,993,20220214
中银期货,0.0,0.0,0.0,0.0,2317.0,-18.0,18,20220214
乾坤期货,200.0,0.0,0.0,0.0,865.0,-200.0,200,20220214
五矿期货,1530.0,-36.0,0.0,0.0,0.0,0.0,0,20220214
光大期货,1470.0,-87.0,362.0,-20.0,891.0,-30.0,10,20220214
兴证期货,2375.0,-182.0,2517.0,-154.0,629.0,-26.0,-128,20220214
华泰期货,3087.0,-1119.0,3406.0,-248.0,3285.0,-71.0,-177,20220214
华闻期货,4691.0,-687.0,547.0,-217.0,1495.0,-349.0,132,20220214
南华期货,1996.0,9.0,2398.0,204.0,391.0,-46.0,250,20220214
国信期货,4405.0,-1200.0,723.0,-559.0,1410.0,-731.0,172,20220214
国富期货,0.0,0.0,655.0,238.0,0.0,0.0,238,20220214
国投安信,4117.0,-398.0,2073.0,-141.0,2710.0,-38.0,-103,20220214
国泰君安,12192.0,1112.0,9340.0,-884.0,14158.0,-1768.0,884,20220214
大越期货,0.0,0.0,744.0,-1.0,0.0,0.0,-1,20220214
天风期货,0.0,0.0,2107.0,11.0,717.0,8.0,3,20220214
宏源期货,0.0,0.0,0.0,0.0,182.0,81.0,-81,20220214
宝城期货,0.0,0.0,394.0,-1.0,530.0,32.0,-33,20220214
平安期货,1620.0,13.0,3445.0,-87.0,385.0,96.0,-183,20220214
广发期货,993.0,-139.0,1748.0,-38.0,6993.0,-42.0,4,20220214
招商期货,1496.0,-91.0,432.0,25.0,833.0,2.0,23,20220214
摩根大通,0.0,0.0,0.0,0.0,3315.0,0.0,0,20220214
新湖期货,0.0,0.0,675.0,103.0,0.0,0.0,103,20220214
方正中期,1729.0,-77.0,763.0,-1.0,589.0,23.0,-24,20220214
永安期货,1684.0,235.0,3893.0,3.0,473.0,-32.0,35,20220214
浙商期货,755.0,109.0,1626.0,29.0,0.0,0.0,29,20220214
海通期货,7221.0,-1410.0,3521.0,-1050.0,3092.0,-997.0,-53,20220214
混沌天成,0.0,0.0,786.0,124.0,0.0,0.0,124,20220214
瑞达期货,0.0,0.0,1206.0,5.0,0.0,0.0,5,20220214
瑞银期货,454.0,337.0,0.0,0.0,6539.0,-326.0,326,20220214
申银万国,1406.0,46.0,2692.0,-376.0,370.0,-142.0,-234,20220214
美尔雅  ,279.0,107.0,0.0,0.0,211.0,125.0,-125,20220214
西部期货,782.0,-213.0,0.0,0.0,0.0,0.0,0,20220214
金元期货,0.0,0.0,0.0,0.0,585.0,12.0,-12,20220214
银河期货,2614.0,-883.0,4012.0,-214.0,4596.0,-82.0,-132,20220214
鲁证期货,969.0,76.0,478.0,16.0,0.0,0.0,16,20220214
一德期货,0.0,0.0,787.0,-1.0,0.0,0.0,-1,20220215
上海东证,4546.0,-1032.0,3718.0,3.0,6519.0,-103.0,106,20220215
东兴期货,1654.0,-730.0,1709.0,-142.0,826.0,-144.0,2,20220215
中信建投,862.0,-93.0,1522.0,51.0,2573.0,-124.0,175,20220215
中信期货,13672.0,769.0,7951.0,-672.0,13467.0,-900.0,228,20220215
中投天琪,919.0,67.0,448.0,-36.0,569.0,-69.0,33,20220215
中粮期货,0.0,0.0,0.0,0.0,703.0,-3.0,3,20220215
中金期货,1454.0,-81.0,1373.0,-483.0,1243.0,-969.0,486,20220215
中银期货,0.0,0.0,0.0,0.0,2342.0,25.0,-25,20220215
乾坤期货,0.0,0.0,0.0,0.0,865.0,0.0,0,20220215
五矿期货,2104.0,-340.0,0.0,0.0,0.0,0.0,0,20220215
光大期货,1558.0,-284.0,0.0,0.0,573.0,54.0,-54,20220215
兴证期货,1647.0,-728.0,2397.0,-120.0,412.0,-217.0,97,20220215
北京首创,99.0,-7.0,0.0,0.0,0.0,0.0,0,20220215
华泰期货,2396.0,-691.0,3070.0,-336.0,3215.0,-70.0,-266,20220215
华闻期货,3919.0,-772.0,465.0,-82.0,1308.0,-187.0,105,20220215
南华期货,672.0,-174.0,2265.0,-133.0,331.0,-60.0,-73,20220215
国信期货,3140.0,-1265.0,1222.0,142.0,1529.0,119.0,23,20220215
国投安信,3930.0,-187.0,2079.0,6.0,2842.0,132.0,-126,20220215
国泰君安,9873.0,-2319.0,9584.0,244.0,14627.0,469.0,-225,20220215
大越期货,0.0,0.0,745.0,1.0,0.0,0.0,1,20220215
天风期货,645.0,529.0,2101.0,-6.0,771.0,54.0,-60,20220215
宏源期货,0.0,0.0,0.0,0.0,171.0,-11.0,11,20220215
宝城期货,0.0,0.0,396.0,2.0,532.0,2.0,0,20220215
平安期货,1049.0,-93.0,3478.0,33.0,0.0,0.0,33,20220215
广发期货,2973.0,1431.0,2329.0,170.0,6563.0,-430.0,600,20220215
招商期货,1392.0,-104.0,1593.0,-91.0,1326.0,138.0,-229,20220215
摩根大通,0.0,0.0,0.0,0.0,3101.0,-214.0,214,20220215
新湖期货,0.0,0.0,648.0,-27.0,0.0,0.0,-27,20220215
方正中期,1772.0,43.0,0.0,0.0,897.0,-25.0,25,20220215
永安期货,990.0,342.0,3520.0,-373.0,0.0,0.0,-373,20220215
浙商期货,760.0,-127.0,1572.0,-54.0,0.0,0.0,-54,20220215
海通期货,5682.0,-1539.0,3500.0,-21.0,2935.0,-157.0,136,20220215
混沌天成,0.0,0.0,849.0,63.0,0.0,0.0,63,20220215
瑞达期货,0.0,0.0,1212.0,6.0,0.0,0.0,6,20220215
瑞银期货,0.0,0.0,0.0,0.0,6315.0,-224.0,224,20220215
申银万国,977.0,-429.0,2152.0,45.0,316.0,-54.0,99,20220215
美尔雅  ,0.0,0.0,0.0,0.0,218.0,7.0,-7,20220215
西部期货,685.0,-97.0,0.0,0.0,0.0,0.0,0,20220215
金元期货,0.0,0.0,0.0,0.0,580.0,-5.0,5,20220215
银河期货,3478.0,864.0,3383.0,-629.0,4579.0,-17.0,-612,20220215
鲁证期货,0.0,0.0,478.0,0.0,0.0,0.0,0,20220215
一德期货,0.0,0.0,787.0,0.0,0.0,0.0,0,20220216
上海东证,5659.0,1113.0,4126.0,408.0,6572.0,53.0,355,20220216
东兴期货,1387.0,-267.0,1205.0,45.0,299.0,3.0,42,20220216
东海期货,125.0,70.0,0.0,0.0,0.0,0.0,0,20220216
中信建投,736.0,285.0,1918.0,-18.0,2618.0,45.0,-63,20220216
中信期货,12157.0,-1515.0,7283.0,-668.0,13618.0,151.0,-819,20220216
中投天琪,838.0,-81.0,326.0,-122.0,1119.0,82.0,-204,20220216
中粮期货,0.0,0.0,0.0,0.0,241.0,6.0,-6,20220216
中金期货,561.0,-384.0,1256.0,-117.0,251.0,-561.0,444,20220216
中银期货,0.0,0.0,0.0,0.0,2267.0,-75.0,75,20220216
乾坤期货,0.0,0.0,0.0,0.0,865.0,0.0,0,20220216
五矿期货,2267.0,163.0,0.0,0.0,276.0,5.0,-5,20220216
光大期货,715.0,149.0,367.0,-69.0,863.0,-19.0,-50,20220216
兴证期货,1651.0,4.0,2522.0,125.0,589.0,36.0,89,20220216
华泰期货,2218.0,-178.0,2975.0,-95.0,2942.0,-273.0,178,20220216
华西期货,99.0,40.0,0.0,0.0,0.0,0.0,0,20220216
华金期货,98.0,85.0,0.0,0.0,0.0,0.0,0,20220216
华闻期货,3014.0,-905.0,420.0,-45.0,1273.0,-35.0,-10,20220216
南华期货,1708.0,281.0,2283.0,18.0,0.0,0.0,18,20220216
国信期货,3367.0,227.0,1907.0,-33.0,1521.0,-8.0,-25,20220216
国富期货,731.0,461.0,0.0,0.0,0.0,0.0,0,20220216
国投安信,3935.0,5.0,2023.0,-56.0,2839.0,-3.0,-53,20220216
国泰君安,10194.0,321.0,9342.0,-242.0,13293.0,-1334.0,1092,20220216
大越期货,0.0,0.0,746.0,1.0,0.0,0.0,1,20220216
天风期货,0.0,0.0,1830.0,192.0,769.0,-2.0,194,20220216
宝城期货,0.0,0.0,393.0,-3.0,547.0,15.0,-18,20220216
平安期货,3149.0,1640.0,3352.0,-126.0,0.0,0.0,-126,20220216
广发期货,4875.0,1902.0,2345.0,16.0,6638.0,75.0,-59,20220216
招商期货,1237.0,-155.0,1633.0,40.0,1354.0,28.0,12,20220216
摩根大通,0.0,0.0,0.0,0.0,2928.0,-173.0,173,20220216
新湖期货,0.0,0.0,630.0,-18.0,0.0,0.0,-18,20220216
方正中期,1423.0,-349.0,0.0,0.0,929.0,32.0,-32,20220216
永安期货,0.0,0.0,3464.0,-56.0,0.0,0.0,-56,20220216
浙商期货,732.0,144.0,1245.0,190.0,0.0,0.0,190,20220216
海通期货,5936.0,254.0,3650.0,150.0,2979.0,44.0,106,20220216
瑞达期货,0.0,0.0,1236.0,24.0,0.0,0.0,24,20220216
瑞银期货,0.0,0.0,0.0,0.0,5993.0,-322.0,322,20220216
申银万国,1912.0,810.0,2924.0,347.0,466.0,150.0,197,20220216
美尔雅  ,0.0,0.0,0.0,0.0,208.0,-10.0,10,20220216
西部期货,120.0,-51.0,0.0,0.0,0.0,0.0,0,20220216
金元期货,0.0,0.0,0.0,0.0,591.0,11.0,-11,20220216
银河期货,2212.0,-1107.0,3204.0,-179.0,4535.0,-44.0,-135,20220216
鲁证期货,934.0,166.0,409.0,-69.0,300.0,20.0,-89,20220216
一德期货,0.0,0.0,791.0,4.0,0.0,0.0,4,20220217
上海东方,0.0,0.0,0.0,0.0,37.0,0.0,0,20220217
上海东证,6413.0,87.0,4454.0,-592.0,6630.0,-381.0,-211,20220217
东兴期货,1819.0,1128.0,1154.0,-51.0,863.0,348.0,-399,20220217
东海期货,0.0,0.0,153.0,21.0,0.0,0.0,21,20220217
中信建投,1624.0,241.0,1915.0,94.0,2726.0,29.0,65,20220217
中信期货,11505.0,-1048.0,7425.0,-558.0,12879.0,-907.0,349,20220217
中国国际,0.0,0.0,0.0,0.0,176.0,1.0,-1,20220217
中投天琪,740.0,464.0,241.0,-85.0,1029.0,-90.0,5,20220217
中粮期货,0.0,0.0,0.0,0.0,236.0,-5.0,5,20220217
中融汇信,53.0,7.0,0.0,0.0,17.0,8.0,-8,20220217
中金期货,432.0,-692.0,1246.0,-10.0,5007.0,202.0,-212,20220217
中银期货,0.0,0.0,0.0,0.0,2153.0,-114.0,114,20220217
乾坤期货,0.0,0.0,0.0,0.0,2646.0,0.0,0,20220217
云晨期货,50.0,-11.0,0.0,0.0,0.0,0.0,0,20220217
五矿期货,1771.0,-627.0,0.0,0.0,47.0,-21.0,21,20220217
佛山金控,0.0,0.0,258.0,-1.0,0.0,0.0,-1,20220217
信达期货,0.0,0.0,185.0,5.0,0.0,0.0,5,20220217
光大期货,1375.0,24.0,242.0,-125.0,753.0,30.0,-155,20220217
兴证期货,2140.0,439.0,2628.0,-20.0,407.0,-182.0,162,20220217
北京首创,53.0,-4.0,0.0,0.0,0.0,0.0,0,20220217
华泰期货,2952.0,683.0,3917.0,530.0,3736.0,288.0,242,20220217
华闻期货,3999.0,858.0,401.0,-166.0,1298.0,-45.0,-121,20220217
南华期货,1397.0,455.0,1930.0,-353.0,297.0,65.0,-418,20220217
国信期货,4149.0,648.0,2173.0,57.0,1542.0,-22.0,79,20220217
国元期货,0.0,0.0,0.0,0.0,14.0,13.0,-13,20220217
国投安信,5211.0,228.0,2382.0,-7.0,2886.0,-212.0,205,20220217
国泰君安,11489.0,1085.0,9869.0,81.0,12620.0,-800.0,881,20220217
大越期货,0.0,0.0,744.0,-2.0,0.0,0.0,-2,20220217
天风期货,0.0,0.0,1842.0,12.0,838.0,-156.0,168,20220217
宏源期货,186.0,115.0,0.0,0.0,0.0,0.0,0,20220217
宝城期货,0.0,0.0,396.0,3.0,480.0,-67.0,70,20220217
平安期货,1557.0,-1592.0,3599.0,105.0,0.0,0.0,105,20220217
广发期货,2575.0,-2300.0,2164.0,-338.0,6357.0,-281.0,-57,20220217
建信期货,175.0,93.0,0.0,0.0,0.0,0.0,0,20220217
招商期货,2108.0,350.0,1646.0,13.0,1421.0,67.0,-54,20220217
摩根大通,0.0,0.0,0.0,0.0,2928.0,0.0,0,20220217
新湖期货,0.0,0.0,518.0,-112.0,0.0,0.0,-112,20220217
方正中期,1702.0,185.0,165.0,-2.0,771.0,114.0,-116,20220217
永安期货,664.0,142.0,3419.0,-271.0,0.0,0.0,-271,20220217
浙商期货,68.0,14.0,1518.0,33.0,0.0,0.0,33,20220217
海通期货,6203.0,45.0,4075.0,284.0,3647.0,627.0,-343,20220217
瑞达期货,0.0,0.0,1827.0,47.0,0.0,0.0,47,20220217
瑞银期货,0.0,0.0,0.0,0.0,6921.0,-54.0,54,20220217
申银万国,2045.0,-204.0,3330.0,-358.0,222.0,-254.0,-104,20220217
美尔雅  ,0.0,0.0,0.0,0.0,208.0,0.0,0,20220217
西部期货,208.0,23.0,0.0,0.0,0.0,0.0,0,20220217
银河期货,2617.0,249.0,3004.0,-200.0,4583.0,-67.0,-133,20220217
鲁证期货,70.0,-31.0,698.0,70.0,261.0,-39.0,109,20220217
一德期货,0.0,0.0,798.0,7.0,0.0,-1.0,8,20220218
上海东方,177.0,60.0,0.0,0.0,39.0,2.0,-2,20220218
上海东证,4306.0,-2107.0,4321.0,349.0,6374.0,214.0,135,20220218
东兴期货,1998.0,374.0,1159.0,5.0,229.0,6.0,-1,20220218
东海期货,0.0,0.0,0.0,-45.0,0.0,-18.0,-27,20220218
中信建投,2999.0,1596.0,985.0,7.0,2817.0,1093.0,-1086,20220218
中信期货,9943.0,-1562.0,7654.0,229.0,12548.0,-331.0,560,20220218
中投天琪,0.0,0.0,0.0,0.0,198.0,-1.0,1,20220218
中粮期货,0.0,0.0,0.0,-78.0,233.0,-28.0,-50,20220218
中金期货,0.0,0.0,1246.0,0.0,5023.0,16.0,-16,20220218
中银期货,0.0,0.0,0.0,0.0,2147.0,-6.0,6,20220218
乾坤期货,0.0,0.0,0.0,0.0,2646.0,0.0,0,20220218
云晨期货,46.0,-4.0,0.0,0.0,18.0,18.0,-18,20220218
五矿期货,358.0,77.0,0.0,-63.0,56.0,-55.0,-8,20220218
佛山金控,0.0,0.0,259.0,1.0,0.0,0.0,1,20220218
信达期货,0.0,0.0,201.0,2.0,0.0,-3.0,5,20220218
光大期货,1343.0,485.0,222.0,-168.0,763.0,7.0,-175,20220218
兴证期货,2072.0,5.0,2623.0,-5.0,1066.0,90.0,-95,20220218
华泰期货,2519.0,-433.0,3695.0,-222.0,3641.0,-95.0,-127,20220218
华联期货,127.0,95.0,0.0,0.0,0.0,0.0,0,20220218
华闻期货,3126.0,-873.0,182.0,14.0,482.0,147.0,-133,20220218
南华期货,1940.0,-209.0,1812.0,-118.0,811.0,91.0,-209,20220218
国信期货,3435.0,-714.0,1841.0,217.0,1225.0,155.0,62,20220218
国投安信,4344.0,-867.0,1948.0,63.0,2254.0,-153.0,216,20220218
国泰君安,11398.0,-91.0,9012.0,-857.0,11521.0,-1099.0,242,20220218
大越期货,0.0,0.0,746.0,2.0,0.0,0.0,2,20220218
天风期货,327.0,118.0,1860.0,18.0,737.0,140.0,-122,20220218
宏源期货,137.0,-49.0,0.0,0.0,0.0,0.0,0,20220218
宝城期货,0.0,0.0,396.0,0.0,490.0,10.0,-10,20220218
平安期货,2404.0,785.0,3599.0,0.0,0.0,-61.0,61,20220218
广发期货,1859.0,-815.0,2148.0,-16.0,6227.0,-130.0,114,20220218
建信期货,0.0,0.0,0.0,-14.0,0.0,-5.0,-9,20220218
招商期货,2297.0,154.0,1625.0,115.0,1443.0,238.0,-123,20220218
摩根大通,0.0,0.0,0.0,0.0,2925.0,164.0,-164,20220218
新世纪  ,0.0,0.0,0.0,-4.0,0.0,-5.0,1,20220218
新湖期货,521.0,349.0,0.0,0.0,0.0,0.0,0,20220218
方正中期,1658.0,507.0,184.0,19.0,1061.0,248.0,-229,20220218
格林大华,0.0,0.0,0.0,-189.0,0.0,-10.0,-179,20220218
永安期货,1821.0,501.0,3513.0,94.0,0.0,-137.0,231,20220218
浙商期货,0.0,0.0,1454.0,-64.0,0.0,-47.0,-17,20220218
海通期货,6755.0,552.0,3216.0,120.0,3211.0,277.0,-157,20220218
混沌天成,0.0,0.0,1051.0,178.0,0.0,0.0,178,20220218
瑞达期货,0.0,0.0,1824.0,-3.0,0.0,0.0,-3,20220218
瑞银期货,0.0,0.0,0.0,0.0,7295.0,374.0,-374,20220218
申银万国,1802.0,-243.0,3278.0,170.0,882.0,291.0,-121,20220218
美尔雅  ,0.0,0.0,0.0,0.0,209.0,1.0,-1,20220218
西部期货,149.0,-5.0,0.0,0.0,0.0,0.0,0,20220218
金瑞期货,0.0,0.0,0.0,-18.0,0.0,-17.0,-1,20220218
银河期货,1933.0,-425.0,2890.0,105.0,4316.0,-95.0,200,20220218
鲁证期货,665.0,-55.0,759.0,-134.0,23.0,-241.0,107,20220218
一德期货,0.0,0.0,804.0,6.0,0.0,0.0,6,20220221
上海东方,84.0,40.0,0.0,0.0,37.0,-2.0,2,20220221
上海东证,3857.0,86.0,3824.0,-497.0,6470.0,96.0,-593,20220221
东兴期货,1927.0,37.0,1171.0,12.0,296.0,67.0,-55,20220221
中信建投,1531.0,-483.0,1954.0,-10.0,2602.0,-215.0,205,20220221
中信期货,9884.0,2207.0,7530.0,-124.0,12650.0,102.0,-226,20220221
中投天琪,1616.0,749.0,0.0,0.0,961.0,304.0,-304,20220221
中粮期货,0.0,0.0,0.0,0.0,240.0,7.0,-7,20220221
中金期货,169.0,153.0,1282.0,36.0,5192.0,169.0,-133,20220221
中钢期货,49.0,9.0,0.0,0.0,0.0,0.0,0,20220221
中银期货,0.0,0.0,0.0,0.0,2154.0,7.0,-7,20220221
乾坤期货,0.0,0.0,0.0,0.0,2646.0,0.0,0,20220221
云晨期货,211.0,208.0,0.0,0.0,211.0,211.0,-211,20220221
五矿期货,1561.0,226.0,0.0,0.0,32.0,-24.0,24,20220221
佛山金控,0.0,0.0,259.0,0.0,0.0,0.0,0,20220221
信达期货,0.0,0.0,202.0,1.0,0.0,0.0,1,20220221
光大期货,1461.0,118.0,240.0,18.0,858.0,95.0,-77,20220221
兴证期货,1460.0,-166.0,2459.0,-164.0,227.0,-24.0,-140,20220221
华泰期货,2475.0,405.0,3636.0,-59.0,3845.0,204.0,-263,20220221
华闻期货,2864.0,213.0,0.0,0.0,1204.0,79.0,-79,20220221
南华期货,1461.0,333.0,2018.0,206.0,0.0,0.0,206,20220221
国信期货,2925.0,451.0,1912.0,71.0,1461.0,236.0,-165,20220221
国投安信,3420.0,42.0,1925.0,-23.0,2577.0,323.0,-346,20220221
国泰君安,9042.0,-3.0,8604.0,-408.0,11107.0,-414.0,6,20220221
大越期货,0.0,0.0,745.0,-1.0,0.0,0.0,-1,20220221
天风期货,0.0,0.0,1977.0,117.0,740.0,3.0,114,20220221
宏源期货,52.0,31.0,0.0,0.0,43.0,37.0,-37,20220221
宝城期货,0.0,0.0,403.0,7.0,546.0,56.0,-49,20220221
平安期货,221.0,-309.0,3509.0,-90.0,0.0,0.0,-90,20220221
广发期货,735.0,492.0,2201.0,53.0,5972.0,-255.0,308,20220221
招商期货,2455.0,622.0,1683.0,58.0,1342.0,-101.0,159,20220221
摩根大通,0.0,0.0,0.0,0.0,2925.0,0.0,0,20220221
方正中期,1678.0,20.0,207.0,23.0,1112.0,51.0,-28,20220221
永安期货,1349.0,139.0,3880.0,367.0,0.0,0.0,367,20220221
浙商期货,0.0,0.0,1451.0,-3.0,0.0,0.0,-3,20220221
海通期货,5777.0,271.0,3668.0,314.0,3468.0,257.0,57,20220221
瑞达期货,0.0,0.0,1807.0,-17.0,0.0,0.0,-17,20220221
瑞银期货,0.0,0.0,0.0,0.0,7345.0,50.0,-50,20220221
申银万国,1577.0,87.0,3268.0,-10.0,941.0,135.0,-145,20220221
美尔雅  ,0.0,0.0,0.0,0.0,208.0,-1.0,1,20220221
西部期货,189.0,40.0,0.0,0.0,0.0,0.0,0,20220221
银河期货,2100.0,367.0,3055.0,165.0,4348.0,32.0,133,20220221
长安期货,0.0,0.0,0.0,0.0,46.0,46.0,-46,20220221
鲁证期货,237.0,-1.0,792.0,33.0,24.0,1.0,32,20220221
一德期货,0.0,0.0,797.0,-7.0,0.0,0.0,-7,20220222
上海东方,0.0,0.0,179.0,14.0,38.0,1.0,13,20220222
上海东证,4238.0,381.0,3878.0,54.0,6566.0,96.0,-42,20220222
东兴期货,2701.0,642.0,1197.0,26.0,433.0,137.0,-111,20220222
中信建投,73.0,26.0,2104.0,150.0,2632.0,30.0,120,20220222
中信期货,12133.0,2249.0,7928.0,398.0,13169.0,519.0,-121,20220222
中投天琪,1382.0,-234.0,0.0,0.0,1391.0,225.0,-225,20220222
中粮期货,0.0,0.0,0.0,0.0,236.0,-4.0,4,20220222
中融汇信,207.0,82.0,0.0,0.0,0.0,0.0,0,20220222
中金期货,0.0,0.0,1334.0,52.0,5192.0,0.0,52,20220222
中银期货,0.0,0.0,0.0,0.0,2006.0,-148.0,148,20220222
乾坤期货,0.0,0.0,0.0,0.0,2646.0,0.0,0,20220222
云晨期货,183.0,-28.0,0.0,0.0,0.0,0.0,0,20220222
五矿期货,1858.0,297.0,0.0,0.0,53.0,21.0,-21,20220222
佛山金控,0.0,0.0,262.0,3.0,0.0,0.0,3,20220222
信达期货,0.0,0.0,224.0,22.0,0.0,0.0,22,20220222
光大期货,1914.0,508.0,261.0,21.0,823.0,-35.0,56,20220222
兴证期货,2327.0,821.0,2648.0,189.0,1086.0,205.0,-16,20220222
华泰期货,2558.0,83.0,3734.0,98.0,4043.0,198.0,-100,20220222
华联期货,71.0,39.0,0.0,0.0,0.0,0.0,0,20220222
华闻期货,3536.0,672.0,625.0,159.0,1412.0,208.0,-49,20220222
南华期货,493.0,287.0,2173.0,155.0,30.0,8.0,147,20220222
国信期货,4052.0,1127.0,2138.0,226.0,1735.0,274.0,-48,20220222
国投安信,3631.0,211.0,1885.0,-40.0,2694.0,117.0,-157,20220222
国泰君安,10827.0,1785.0,9275.0,671.0,11751.0,644.0,27,20220222
大越期货,0.0,0.0,749.0,4.0,0.0,0.0,4,20220222
天风期货,0.0,0.0,1997.0,20.0,0.0,0.0,20,20220222
宝城期货,0.0,0.0,0.0,0.0,555.0,9.0,-9,20220222
平安期货,1657.0,320.0,3640.0,131.0,31.0,14.0,117,20220222
广发期货,1937.0,762.0,2069.0,48.0,5268.0,-704.0,752,20220222
建信期货,0.0,0.0,421.0,83.0,0.0,0.0,83,20220222
招商期货,1897.0,-558.0,1180.0,83.0,1478.0,136.0,-53,20220222
招金期货,89.0,87.0,0.0,0.0,0.0,0.0,0,20220222
摩根大通,0.0,0.0,0.0,0.0,2920.0,-5.0,5,20220222
方正中期,1906.0,228.0,217.0,10.0,1249.0,137.0,-127,20220222
永安期货,1650.0,203.0,3783.0,-97.0,0.0,0.0,-97,20220222
浙商期货,88.0,59.0,1654.0,53.0,0.0,0.0,53,20220222
海通期货,7314.0,1537.0,3972.0,500.0,3793.0,325.0,175,20220222
瑞达期货,0.0,0.0,1768.0,-39.0,0.0,0.0,-39,20220222
瑞银期货,150.0,145.0,0.0,0.0,7311.0,-34.0,34,20220222
申银万国,1563.0,150.0,3338.0,70.0,1054.0,106.0,-36,20220222
美尔雅  ,0.0,0.0,0.0,0.0,216.0,8.0,-8,20220222
西部期货,220.0,31.0,0.0,0.0,0.0,0.0,0,20220222
银河期货,2156.0,56.0,3214.0,159.0,4560.0,212.0,-53,20220222
鲁证期货,0.0,0.0,784.0,-8.0,0.0,0.0,-8,20220222
一德期货,0.0,0.0,800.0,3.0,0.0,0.0,3,20220223
上海东方,218.0,-4.0,199.0,20.0,37.0,-1.0,21,20220223
上海东证,3484.0,-754.0,3728.0,-150.0,6288.0,-278.0,128,20220223
东兴期货,1608.0,-1093.0,1164.0,-33.0,331.0,-75.0,42,20220223
中信建投,1232.0,-23.0,2247.0,143.0,2519.0,-113.0,256,20220223
中信期货,9348.0,-2785.0,7280.0,-648.0,12497.0,-672.0,24,20220223
中投天琪,0.0,0.0,0.0,0.0,1094.0,-297.0,297,20220223
中粮期货,0.0,0.0,0.0,0.0,234.0,-2.0,2,20220223
中融汇信,220.0,13.0,0.0,0.0,0.0,0.0,0,20220223
中金期货,0.0,0.0,1334.0,0.0,5192.0,0.0,0,20220223
中银期货,0.0,0.0,0.0,0.0,1977.0,-29.0,29,20220223
乾坤期货,0.0,0.0,0.0,0.0,2646.0,0.0,0,20220223
五矿期货,1455.0,-403.0,0.0,0.0,42.0,-11.0,11,20220223
佛山金控,0.0,0.0,261.0,-1.0,0.0,0.0,-1,20220223
信达期货,0.0,0.0,222.0,-2.0,0.0,0.0,-2,20220223
光大期货,1118.0,-863.0,264.0,3.0,916.0,-75.0,78,20220223
兴证期货,1553.0,-702.0,2445.0,-203.0,695.0,-150.0,-53,20220223
北京首创,0.0,0.0,0.0,0.0,29.0,28.0,-28,20220223
华泰期货,2047.0,-511.0,3737.0,3.0,4053.0,10.0,-7,20220223
华闻期货,2584.0,-952.0,0.0,0.0,482.0,-143.0,143,20220223
南华期货,1537.0,-278.0,2067.0,-106.0,41.0,11.0,-117,20220223
国信期货,2442.0,-1610.0,1740.0,-209.0,1396.0,-339.0,130,20220223
国投安信,2888.0,-743.0,1713.0,-172.0,2562.0,-132.0,-40,20220223
国泰君安,7757.0,-3070.0,8585.0,-690.0,10734.0,-1017.0,327,20220223
大越期货,0.0,0.0,748.0,-1.0,0.0,0.0,-1,20220223
天风期货,0.0,0.0,1975.0,-22.0,0.0,0.0,-22,20220223
宏源期货,0.0,0.0,0.0,0.0,40.0,36.0,-36,20220223
宝城期货,0.0,0.0,0.0,0.0,554.0,-1.0,1,20220223
平安期货,1460.0,-197.0,3668.0,28.0,0.0,0.0,28,20220223
广发期货,46.0,3.0,2183.0,-64.0,5197.0,-71.0,7,20220223
招商期货,1729.0,-168.0,1553.0,-38.0,1304.0,-174.0,136,20220223
摩根大通,0.0,0.0,0.0,0.0,2920.0,0.0,0,20220223
方正中期,1899.0,-7.0,670.0,44.0,1155.0,-94.0,138,20220223
永安期货,1670.0,-39.0,3154.0,-629.0,679.0,2.0,-631,20220223
浙商期货,67.0,-21.0,1735.0,81.0,0.0,0.0,81,20220223
海通期货,4899.0,-2415.0,3309.0,-834.0,2840.0,-953.0,119,20220223
瑞达期货,0.0,0.0,1784.0,16.0,0.0,0.0,16,20220223
瑞银期货,0.0,0.0,0.0,0.0,7298.0,-13.0,13,20220223
申银万国,1454.0,-280.0,3310.0,-28.0,873.0,-181.0,153,20220223
美尔雅  ,0.0,0.0,0.0,0.0,219.0,3.0,-3,20220223
银河期货,2116.0,-40.0,2814.0,-400.0,4380.0,-180.0,-220,20220223
鲁证期货,77.0,24.0,792.0,8.0,0.0,0.0,8,20220223
一德期货,0.0,0.0,783.0,-17.0,0.0,0.0,-17,20220224
上海东方,376.0,158.0,0.0,0.0,0.0,0.0,0,20220224
上海东证,5135.0,1651.0,4660.0,932.0,6869.0,581.0,351,20220224
东兴期货,2913.0,1475.0,1119.0,-45.0,496.0,159.0,-204,20220224
中信建投,2058.0,755.0,2320.0,73.0,2751.0,232.0,-159,20220224
中信期货,13849.0,4501.0,8707.0,1427.0,14687.0,2190.0,-763,20220224
中投天琪,0.0,0.0,0.0,0.0,1349.0,255.0,-255,20220224
中粮期货,0.0,0.0,0.0,0.0,242.0,8.0,-8,20220224
中金期货,0.0,0.0,1462.0,128.0,5192.0,0.0,128,20220224
中银期货,0.0,0.0,0.0,0.0,2025.0,48.0,-48,20220224
